Zip Code,totalPop,whiteAlonePop,blackAlonePop,nativeAlonePop,asianAlonePop,hawaiiAlonePop,otherAlonePop,twoOrMorePop
15825,9562,9412,24,17,21,1,18,69
15827,231,219,0,0,2,0,0,10
15828,286,278,4,0,0,1,0,3
15829,1274,1259,0,7,0,0,0,8
15832,328,318,1,0,0,0,0,9
15834,4533,4459,12,12,14,0,3,33
15840,1993,1959,4,5,6,0,0,19
15841,389,386,0,0,0,0,0,3
15845,3197,3147,3,6,7,1,7,26
15846,3636,3609,2,4,5,0,2,14
15847,255,250,1,1,1,0,0,2
15848,1027,1004,9,0,4,0,3,7
15849,1399,1384,1,1,4,0,0,9
15851,6671,6585,13,9,11,0,3,50
15853,6578,6455,29,8,27,0,9,50
15856,889,883,2,1,0,0,0,3
15857,13212,13012,44,8,52,5,15,76
15860,1065,1052,1,4,1,0,1,6
15861,174,171,0,1,0,0,0,2
15863,225,221,0,1,0,0,0,3
15864,1845,1827,1,4,2,0,0,11
15865,1295,1279,3,1,2,0,1,9
15866,261,261,0,0,0,0,0,0
15868,1350,1333,2,4,1,0,5,5
15870,1326,1303,9,3,1,0,0,10
15901,4190,3074,908,17,10,1,20,160
15902,12513,10471,1417,20,22,1,76,506
15904,16608,15977,169,9,288,1,50,114
15905,21226,20389,264,17,223,6,82,245
15906,11144,9962,834,9,11,3,45,280
15909,5611,5468,84,4,6,2,10,37
15920,922,905,2,1,1,0,4,9
15921,176,171,0,0,0,0,0,5
15922,177,177,0,0,0,0,0,0
15923,1770,1739,16,3,2,2,0,8
15924,1034,1032,1,0,0,0,0,1
15925,147,143,0,0,0,0,0,4
15926,2676,2649,3,2,5,0,0,17
15927,1176,1158,1,3,6,0,1,7
15928,1974,1963,3,0,4,0,1,3
15929,75,75,0,0,0,0,0,0
15930,241,238,1,0,1,0,0,1
15931,9148,8811,240,8,45,0,9,35
15934,218,214,0,0,2,0,0,2
15935,2620,2597,3,2,3,2,3,10
15936,1620,1606,2,0,4,0,0,8
15937,779,763,0,0,2,0,4,10
15938,2583,2561,7,0,4,0,0,11
15940,3992,3235,529,20,29,3,100,76
15942,2079,2051,6,6,8,1,0,7
15943,3942,3886,11,1,2,0,1,41
15944,3472,3424,6,2,5,0,9,26
15945,198,193,3,0,2,0,0,0
15946,7093,7005,21,4,8,1,2,52
15948,550,533,5,0,3,1,0,8
15949,672,660,4,1,1,0,0,6
15951,453,451,0,0,0,0,0,2
15952,1413,1391,1,0,3,4,0,14
15953,83,83,0,0,0,0,0,0
15954,2413,2381,5,3,5,0,3,16
15955,2551,2542,1,0,1,1,0,6
15956,2739,2705,15,0,2,0,1,16
15957,755,741,0,2,3,0,0,9
15958,2301,2296,0,1,0,0,0,4
15960,425,422,0,0,2,0,0,1
15961,854,842,0,3,3,0,0,6
15962,149,149,0,0,0,0,0,0
15963,11114,10972,24,18,24,1,16,59
16001,40371,38912,508,57,229,14,146,505
16002,15877,15418,261,14,47,4,30,103
16020,1150,1138,2,1,2,0,1,6
16022,368,360,2,4,1,0,0,1
16023,4169,4123,12,3,14,1,5,11
16024,209,201,0,0,1,0,1,6
16025,5564,5513,15,2,7,0,3,24
16027,306,299,0,1,3,0,0,3
16028,1886,1871,2,1,0,0,1,11
16029,705,683,3,0,0,2,5,12
16030,316,314,1,0,0,0,0,1
16033,6165,6053,26,0,31,1,11,43
16034,2054,2040,7,0,2,1,0,4
16035,122,121,0,0,0,0,0,1
16036,200,196,0,0,1,0,0,3
16037,4589,4517,7,0,20,0,9,36
16038,3517,3455,23,5,5,0,5,24
16040,975,965,0,0,0,5,0,5
16041,1888,1868,3,0,0,0,1,16
16045,1195,1124,27,2,1,0,10,31
16046,14396,13583,191,4,416,1,50,151
16048,139,136,0,0,2,0,1,0
16049,3241,3202,13,7,2,0,1,16
16050,1546,1528,5,1,3,3,1,5
16051,3043,2998,6,4,6,1,0,28
16052,2447,2393,7,6,20,0,6,15
16053,4020,3956,3,8,24,1,2,26
16054,497,495,0,0,2,0,0,0
16055,8486,8357,27,6,33,1,13,49
16056,4791,4735,7,8,5,0,11,25
16057,13909,13132,394,21,148,5,29,180
16059,7738,7618,18,7,42,0,8,45
16061,2761,2706,11,10,14,0,2,18
16063,6559,6414,45,5,27,5,12,51
16066,28060,26498,351,26,777,6,106,296
16101,34042,30134,2827,25,97,6,99,854
16102,5755,5486,174,4,13,0,10,68
16105,15448,14752,285,13,149,1,39,209
16110,314,306,8,0,0,0,0,0
16111,1409,1393,3,0,3,0,3,7
16112,1571,1545,1,1,10,0,0,14
16113,448,439,0,0,0,0,5,4
16114,606,595,1,2,5,0,0,3
16115,3287,3252,3,7,12,0,3,10
16116,3074,3028,7,3,12,0,6,18
16117,17185,16729,136,24,61,1,36,198
16120,2463,2426,5,1,8,3,2,18
16121,4941,2268,2385,12,8,1,17,250
16123,2237,2207,7,2,5,4,2,10
16124,2228,2192,5,5,2,0,1,23
16125,18186,17634,176,20,136,5,32,183
16127,16145,15303,446,22,163,2,43,166
16130,2023,1991,14,1,1,0,0,16
16131,933,925,2,0,0,2,1,3
16132,355,353,0,2,0,0,0,0
16133,1573,1557,3,1,0,0,1,11
16134,3886,3847,2,6,10,2,1,18
16136,801,762,26,0,2,0,2,9
16137,12941,12074,590,19,48,0,103,107
16140,123,123,0,0,0,0,0,0
16141,1806,1754,14,0,3,0,3,32
16142,7056,6938,46,4,21,0,7,40
16143,2901,2855,11,2,2,0,2,29
16145,2726,2681,7,4,9,0,0,25
16146,14040,11287,2045,35,76,3,69,525
16148,16959,15749,721,16,203,2,46,222
16150,7426,7150,122,5,30,0,8,111
16151,77,77,0,0,0,0,0,0
16153,2624,2588,6,2,7,0,4,17
16154,2492,2436,15,2,13,1,7,18
16155,103,103,0,0,0,0,0,0
16156,3319,3280,10,0,6,0,7,16
16157,3477,3400,30,6,5,0,6,30
16159,4706,4577,59,3,13,0,15,39
16160,864,852,5,0,0,0,0,7
16161,644,498,112,1,2,0,12,19
16201,18214,17902,93,9,55,2,27,126
16210,1014,999,2,1,1,0,0,11
16211,104,101,0,0,0,0,0,3
16212,339,338,0,0,0,0,1,0
16213,204,203,0,1,0,0,0,0
16214,10127,9420,390,15,125,4,31,142
16217,101,101,0,0,0,0,0,0
16218,1195,1164,23,1,3,0,0,4
16222,2526,2496,6,1,4,1,6,12
16223,154,154,0,0,0,0,0,0
16224,1181,1163,4,0,0,3,2,9
16226,8279,8068,120,12,9,0,5,65
16228,371,358,3,0,7,0,0,3
16229,4997,4885,22,6,26,5,10,43
16230,494,493,0,0,0,0,0,1
16232,4281,4222,18,3,10,0,0,28
16233,1246,1236,1,1,1,0,0,7
16235,1256,1246,1,0,1,0,1,7
16236,262,259,0,0,0,0,0,3
16238,410,405,2,0,2,0,1,0
16239,4172,2454,1384,7,8,0,305,14
16240,1533,1519,6,0,0,0,2,6
16242,4693,4637,8,5,11,0,1,31
16244,265,261,2,0,0,0,0,2
16245,207,203,0,0,0,0,2,2
16246,252,247,1,0,1,0,0,3
16248,3130,3085,18,0,3,0,4,20
16249,2089,2068,2,2,1,0,5,11
16250,315,308,3,0,0,0,0,4
16253,91,89,2,0,0,0,0,0
16254,3471,3389,22,10,21,0,7,22
16255,1943,1912,6,2,15,0,0,8
16256,2084,2061,1,1,1,0,4,16
16258,1869,1823,10,7,6,1,7,15
16259,1934,1893,25,0,1,0,4,11
16260,296,295,0,0,0,0,0,1
16262,3007,2976,5,0,7,0,4,15
16263,317,316,0,0,0,0,0,1
16301,16321,15841,182,24,51,3,29,191
16311,564,559,0,2,0,0,0,3
16312,25,25,0,0,0,0,0,0
16313,1848,1814,9,3,7,1,0,14
16314,5507,5434,12,3,11,1,3,43
16316,5436,5345,21,3,17,2,9,39
16317,1456,1435,3,2,3,0,0,13
16319,1355,1325,0,4,8,0,5,13
16321,76,75,0,1,0,0,0,0
16322,158,153,0,0,0,0,0,5
16323,16372,15662,300,29,72,2,43,264
16326,391,391,0,0,0,0,0,0
16327,2978,2923,11,1,11,0,3,29
16328,80,77,0,1,1,0,0,1
16329,528,517,0,2,3,0,0,6
16331,88,87,0,0,0,0,0,1
16332,53,51,0,2,0,0,0,0
16333,240,238,0,0,0,0,0,2
16334,338,337,0,0,1,0,0,0
16335,28445,26632,901,56,251,5,69,531
16340,1990,1977,2,2,3,0,0,6
16341,2030,2003,2,0,13,0,2,10
16342,2281,2214,35,2,5,0,11,14
16343,449,440,6,1,0,0,0,2
16344,523,521,0,0,0,0,1,1
16345,3543,3477,10,8,16,0,0,32
16346,3247,3175,10,4,17,4,4,33
16347,2238,2211,5,4,3,1,0,14
16350,2737,2670,8,7,18,1,0,33
16351,1716,1693,3,1,1,2,0,16
16352,245,243,0,0,0,0,0,2
16353,3348,3292,3,7,2,1,15,28
16354,11379,11091,118,22,55,4,18,71
16360,1383,1368,1,0,2,1,1,10
16361,53,53,0,0,0,0,0,0
16362,1102,1086,6,2,1,0,0,7
16364,1347,1325,1,8,1,0,1,11
16365,18579,18161,94,45,94,3,21,161
16370,358,353,0,1,2,0,0,2
16371,3260,3218,9,6,3,0,4,20
16372,499,488,0,2,6,0,0,3
16373,3510,3368,87,7,15,0,0,33
16374,1968,1934,3,2,5,0,9,15
16401,6581,5243,1068,21,25,0,183,41
16402,956,934,3,1,1,0,13,4
16403,7029,6536,356,23,16,2,31,65
16404,3269,3226,6,10,3,0,4,20
16405,922,908,1,0,4,0,1,8
16406,3509,3439,23,7,3,1,4,32
16407,11317,11077,41,22,27,7,9,134
16410,1854,1817,1,3,6,1,4,22
16411,1477,1450,6,1,3,0,7,10
16412,10480,10090,186,16,64,3,15,106
16415,8916,8645,49,18,108,1,18,77
16416,203,201,0,0,2,0,0,0
16417,8329,8127,34,21,31,8,15,93
16420,650,647,0,0,0,0,0,3
16421,2518,2459,25,0,12,0,3,19
16422,401,389,1,1,0,0,0,10
16423,4450,4327,30,10,6,2,19,56
16424,4676,4602,8,18,9,0,7,32
16426,3730,3664,16,4,5,0,8,33
16427,193,190,1,0,0,0,0,2
16428,12478,12160,117,11,37,2,33,118
16433,5384,5249,52,3,15,0,13,52
16434,2990,2950,9,4,0,0,5,22
16435,2108,2058,12,1,4,2,3,28
16436,756,738,2,0,0,0,10,6
16438,8083,7954,24,10,24,1,3,67
16440,891,882,2,2,0,0,0,5
16441,10136,9956,45,18,35,3,7,72
16442,2958,2919,6,4,5,0,2,22
16443,1425,1388,8,2,1,1,0,25
16444,1717,1502,149,5,14,0,7,40
16501,2044,1587,337,9,31,0,30,50
16502,16664,12778,2266,71,182,5,415,947
16503,16850,8310,6132,62,584,6,758,998
16504,17322,14470,1914,38,198,22,218,462
16505,17168,16468,190,29,124,7,131,219
16506,23720,22495,300,24,484,0,109,308
16507,11088,7391,2602,38,146,2,368,541
16508,16050,14527,712,31,146,4,240,390
16509,26810,25364,510,44,440,2,113,337
16510,25625,22031,2480,40,236,9,348,481
16511,11382,10178,797,17,51,1,153,185
16546,1154,1062,66,3,1,8,5,9
16563,1621,1467,51,2,53,0,14,34
16601,33870,31954,1054,65,160,11,116,510
16602,29554,28107,668,29,148,10,61,531
16611,2410,2377,3,5,2,0,2,21
16613,1535,1518,4,1,0,1,2,9
16616,116,116,0,0,0,0,0,0
16617,2806,2759,11,3,7,0,3,23
16619,347,340,2,0,1,0,0,4
16620,414,409,1,1,0,0,0,3
16621,737,720,4,1,1,0,1,10
16622,175,174,1,0,0,0,0,0
16623,567,562,1,0,0,0,1,3
16624,204,204,0,0,0,0,0,0
16625,3868,3798,12,2,6,0,1,49
16627,2278,2255,2,0,1,0,7,13
16630,5080,4962,67,3,18,0,5,25
16631,90,89,0,0,1,0,0,0
16633,200,197,1,0,0,0,0,2
16634,302,301,1,0,0,0,0,0
16635,11321,11006,77,5,90,1,21,121
16636,742,734,4,0,0,0,0,4
16637,2873,2818,24,1,6,0,0,24
16638,67,66,0,0,1,0,0,0
16639,1494,1479,4,3,0,0,0,8
16640,817,799,1,2,2,1,3,9
16641,2598,2567,10,0,6,0,4,11
16645,142,142,0,0,0,0,0,0
16646,2558,2534,4,3,3,1,3,10
16647,764,762,2,0,0,0,0,0
16648,15538,15002,159,7,221,5,29,115
16650,2036,2004,3,3,1,1,5,19
16651,5813,4420,1140,4,7,0,221,21
16652,18028,15307,2054,13,143,0,364,147
16655,1601,1584,2,0,2,0,3,10
16656,1297,1278,0,0,3,0,1,15
16657,1343,1310,13,2,4,0,5,9
16659,303,299,2,0,0,0,0,2
16661,951,944,3,0,2,0,0,2
16662,6040,5928,20,4,4,2,48,34
16664,2104,2078,7,2,5,0,0,12
16665,299,292,1,0,0,0,0,6
16666,2960,2927,4,1,5,0,3,20
16667,1392,1379,4,1,1,0,1,6
16668,3569,3544,6,5,5,0,0,9
16669,2351,2324,6,1,5,0,8,7
16670,47,47,0,0,0,0,0,0
16671,505,505,0,0,0,0,0,0
16672,187,183,0,0,0,0,0,4
16673,5519,5443,17,1,18,0,0,40
16674,736,724,1,1,3,0,0,7
16677,481,480,0,0,0,0,1,0
16678,2689,2656,5,4,1,0,5,18
16679,844,826,4,0,1,0,0,13
16680,427,424,0,0,2,0,0,1
16682,117,116,0,0,0,0,1,0
16683,383,373,3,1,0,2,1,3
16685,249,247,0,0,0,0,0,2
16686,13488,13246,77,23,34,0,17,91
16689,462,458,1,0,0,0,1,2
16691,314,301,0,0,0,0,9,4
16692,753,745,1,0,2,0,0,5
16693,4185,4114,20,4,10,0,2,35
16694,254,253,1,0,0,0,0,0
16695,1198,1190,3,2,0,0,0,3
16699,1469,733,574,0,2,0,160,0
16701,17980,17419,170,57,132,2,30,170
16720,1392,1381,0,0,2,0,0,9
16724,143,141,0,1,0,0,0,1
16725,166,165,0,0,0,0,1,0
16726,542,540,0,0,2,0,0,0
16727,211,207,0,0,1,0,0,3
16728,25,25,0,0,0,0,0,0
16729,761,750,1,1,2,0,0,7
16730,121,121,0,0,0,0,0,0
16731,2818,2757,3,7,6,0,8,37
16732,293,291,0,0,1,0,0,1
16733,222,218,0,0,2,0,0,2
16734,287,286,0,0,0,0,0,1
16735,6309,6206,17,9,20,1,6,50
16738,2679,1818,822,4,6,0,6,23
16740,1032,1022,0,3,0,0,0,7
16743,3942,3884,7,8,5,0,6,32
16744,332,327,0,0,0,0,0,5
16745,611,596,1,7,1,0,0,6
16746,1265,1252,5,4,0,0,0,4
16748,2997,2951,4,10,6,0,5,21
16749,4319,4247,22,3,11,0,5,31
16750,417,407,2,0,2,0,0,6
16801,42812,36774,1097,66,3780,18,301,776
16802,12764,10259,807,17,1160,6,192,323
16803,23685,18919,1316,16,2608,11,257,558
16820,1217,1211,1,1,0,1,1,2
16821,318,317,1,0,0,0,0,0
16822,2283,2257,3,3,7,0,3,10
16823,26617,24715,1196,33,117,4,266,286
16825,240,237,0,0,0,0,0,3
16826,616,606,0,0,1,0,5,4
16827,3991,3742,87,3,77,0,15,67
16828,4478,4412,10,5,19,0,13,19
16829,666,662,0,4,0,0,0,0
16830,13695,13373,90,15,61,7,24,125
16832,510,502,3,0,1,0,0,4
16833,5342,5290,23,3,8,0,1,17
16834,299,297,0,0,0,0,0,2
16835,238,233,1,0,1,0,2,1
16836,1152,1136,2,0,1,2,2,9
16837,186,183,0,0,0,0,0,3
16838,1821,1807,2,3,0,0,0,9
16839,489,486,1,1,0,0,1,0
16840,510,502,1,1,0,0,0,6
16841,5934,5835,18,15,9,2,21,34
16843,657,653,2,1,1,0,0,0
16844,2769,2734,4,2,4,4,1,20
16845,1088,871,149,0,2,0,58,8
16847,335,334,1,0,0,0,0,0
16848,319,313,0,1,1,0,0,4
16849,331,331,0,0,0,0,0,0
16851,866,812,16,3,12,0,9,14
16852,371,368,1,0,0,0,0,2
16853,300,293,0,1,5,0,1,0
16854,947,927,1,2,0,0,0,17
16855,282,275,1,4,0,0,0,2
16858,3688,3650,7,9,4,0,2,16
16859,542,533,0,0,1,0,0,8
16860,451,449,0,0,0,0,0,2
16861,311,303,1,1,1,0,1,4
16863,718,715,0,1,0,0,0,2
16865,1839,1776,13,3,14,0,11,22
16866,9881,8844,336,37,117,0,298,249
16868,483,460,5,0,2,0,1,15
16870,7046,6779,35,2,127,0,11,92
16871,46,46,0,0,0,0,0,0
16872,1551,1533,2,1,4,1,1,9
16874,1371,1368,0,0,1,0,0,2
16875,3945,3870,11,3,18,1,16,26
16876,311,310,1,0,0,0,0,0
16877,1762,1739,8,1,1,0,5,8
16878,1762,1753,2,1,2,0,1,3
16879,532,527,1,1,0,0,0,3
16881,2232,2209,3,1,6,3,3,7
16882,300,297,1,0,1,0,0,1
16901,10243,9973,53,31,66,0,15,105
16911,332,332,0,0,0,0,0,0
16912,1776,1742,6,10,6,0,3,9
16914,2347,2275,19,4,5,1,11,32
16915,5929,5792,23,19,26,1,7,61
16917,1437,1426,0,2,1,0,0,8
16920,2006,1967,8,4,2,0,0,25
16921,475,469,0,1,0,1,0,4
16922,2002,1945,13,2,7,0,6,29
16923,1470,1447,3,3,1,0,7,9
16925,3186,3115,12,16,3,1,6,33
16926,872,864,3,1,0,0,0,4
16927,651,626,9,2,2,0,1,11
16928,1387,1360,5,0,5,0,0,17
16929,2320,2285,6,5,4,0,1,19
16930,1300,1269,4,1,1,0,0,25
16932,734,716,1,2,5,0,5,5
16933,7488,7033,211,18,70,2,35,119
16935,1256,1246,1,2,1,0,2,4
16936,2095,2062,5,3,5,0,0,20
16937,172,172,0,0,0,0,0,0
16938,747,743,0,0,2,0,0,2
16939,295,292,1,0,0,0,2,0
16940,302,292,4,2,1,0,1,2
16941,69,69,0,0,0,0,0,0
16942,847,830,4,0,0,0,0,13
16943,549,547,2,0,0,0,0,0
16946,2484,2429,10,1,3,0,4,37
16947,4818,4699,32,15,22,0,5,45
16948,1634,1608,10,5,2,0,2,7
16950,3378,3324,13,9,6,0,12,14
17002,784,776,4,0,0,0,0,4
17003,11720,11298,125,7,107,6,80,97
17004,5000,4906,29,2,8,0,12,43
17005,368,368,0,0,0,0,0,0
17006,1052,1040,1,0,0,4,0,7
17007,5591,5408,23,7,63,2,23,65
17009,2007,1972,5,0,1,0,12,17
17010,182,177,3,0,0,0,2,0
17011,34586,29206,2189,34,1852,14,732,559
17013,34575,30392,2133,63,677,10,342,958
17015,20798,20069,161,36,201,4,70,257
17016,799,788,8,0,1,0,1,1
17017,1755,1723,8,1,1,0,4,18
17018,4313,4202,35,4,16,0,9,47
17019,17721,17148,119,21,187,1,65,180
17020,9047,8843,50,8,40,0,22,84
17021,1088,1078,0,0,1,0,1,8
17022,29602,28417,260,45,247,7,240,386
17023,3535,3457,17,2,18,0,5,36
17024,1893,1853,5,5,2,0,3,25
17025,16778,15295,350,28,622,2,155,326
17026,3616,3490,36,6,24,2,34,24
17027,2141,2011,41,2,48,0,14,25
17028,3720,3469,58,6,42,0,92,53
17029,371,362,7,0,0,0,0,2
17030,832,812,1,0,7,0,6,6
17032,8192,8022,36,12,34,0,15,73
17033,16972,14278,1048,37,1021,10,260,318
17034,2414,1946,260,10,29,0,63,106
17035,839,831,2,0,0,0,0,6
17036,21913,19635,543,25,1157,7,168,378
17037,1126,1102,1,2,1,1,6,13
17038,8219,7846,80,10,91,2,74,116
17039,37,35,2,0,0,0,0,0
17040,2787,2714,10,7,8,0,23,25
17041,213,208,0,0,3,0,0,2
17042,37133,33090,1144,80,535,15,1566,703
17043,5957,5354,181,16,119,2,123,162
17044,21209,20490,196,37,113,2,99,272
17045,3350,3270,16,1,14,3,8,38
17046,29790,24225,1179,107,309,5,3201,764
17047,2526,2405,72,3,2,1,12,31
17048,4046,3933,14,8,26,1,28,36
17049,3360,3285,21,4,8,0,24,18
17050,32815,29049,607,37,2367,8,204,543
17051,4653,4583,14,1,6,3,2,44
17052,1635,1615,3,2,0,0,0,15
17053,5001,4834,39,3,19,5,23,78
17055,34237,31651,851,67,748,11,265,644
17056,128,127,0,0,1,0,0,0
17057,21329,18834,1183,37,292,0,304,679
17058,1909,1756,11,4,13,0,95,30
17059,7579,7293,41,9,34,3,100,99
17060,1334,1312,1,1,7,0,1,12
17061,7157,7018,55,3,17,0,9,55
17062,3979,3885,16,9,23,1,12,33
17063,3311,3264,5,2,11,0,1,28
17064,645,637,0,0,2,0,2,4
17065,4222,3997,81,21,20,6,25,72
17066,5348,4891,272,9,8,0,9,159
17067,14232,13819,95,10,87,2,79,140
17068,4298,4176,44,4,27,0,17,30
17069,133,128,3,0,0,0,0,2
17070,15692,14613,351,23,222,7,185,291
17071,108,105,2,0,0,0,1,0
17072,193,183,1,1,0,0,5,3
17073,5271,5151,29,3,24,2,26,36
17074,7477,7311,35,23,14,3,27,64
17075,123,117,2,0,0,0,4,0
17076,48,47,0,1,0,0,0,0
17077,46,45,0,0,0,0,0,1
17078,20218,19310,174,25,355,2,81,271
17080,298,291,0,1,0,0,3,3
17081,352,343,6,0,1,0,0,2
17082,3588,3454,43,5,8,0,42,36
17083,109,108,0,1,0,0,0,0
17084,4340,4286,6,4,19,2,6,17
17086,2499,2436,21,6,6,1,18,11
17087,2767,2680,14,7,2,0,32,32
17088,823,799,3,0,4,0,1,16
17090,5216,5095,16,8,16,1,20,60
17093,801,753,19,2,15,0,7,5
17094,2392,2353,6,6,13,0,2,12
17097,925,900,4,1,5,0,8,7
17098,2528,2453,25,2,12,0,10,26
17099,1179,1157,11,1,4,0,2,4
17101,2212,1328,638,9,112,0,75,50
17102,7628,4075,2792,39,172,0,220,330
17103,11848,3071,6953,51,187,2,830,754
17104,20962,5555,10681,131,1032,28,2401,1134
17109,23131,15141,5453,47,920,9,655,906
17110,24433,13619,8477,45,777,3,568,944
17111,30714,22241,5221,32,1482,12,732,994
17112,33850,30048,1768,48,1077,5,233,671
17113,10749,6315,3113,21,127,1,578,594
17120,0,0,0,0,0,0,0,0
17201,25293,20223,2034,76,317,11,1725,907
17202,30200,28125,788,41,327,5,418,496
17210,193,190,0,0,1,0,0,2
17211,368,362,0,3,1,0,0,2
17212,702,688,6,0,2,0,0,6
17213,639,630,4,1,1,0,1,2
17214,1089,1025,16,4,20,0,13,11
17215,347,342,0,3,0,0,0,2
17217,150,149,0,0,1,0,0,0
17219,405,394,3,0,0,0,5,3
17220,534,531,0,0,0,0,1,2
17221,637,626,2,0,2,0,0,7
17222,10749,9987,290,24,71,7,146,224
17223,289,288,0,1,0,0,0,0
17224,1834,1793,10,1,5,0,2,23
17225,18879,18005,332,32,170,3,88,249
17228,1183,1171,2,0,1,1,3,5
17229,1276,1262,0,5,0,0,0,9
17233,5047,4833,109,5,10,0,5,85
17235,672,613,13,1,1,1,39,4
17236,8895,8443,185,13,66,1,47,140
17237,1917,1705,141,3,18,0,12,38
17238,1794,1772,1,3,3,0,6,9
17239,203,203,0,0,0,0,0,0
17240,3345,3284,17,2,4,0,4,34
17241,11853,11611,64,16,37,2,27,96
17243,1329,1318,2,0,2,0,2,5
17244,2407,2359,22,8,4,0,1,13
17246,195,194,0,0,0,0,0,1
17247,366,366,0,0,0,0,0,0
17249,371,366,2,0,0,0,2,1
17250,68,67,0,0,0,0,1,0
17251,158,156,0,1,0,0,0,1
17252,3608,3493,36,11,4,0,34,30
17253,337,333,1,2,0,0,0,1
17254,89,86,3,0,0,0,0,0
17255,1125,1113,4,0,2,0,0,6
17256,91,88,0,0,1,0,0,2
17257,27996,26229,834,34,279,3,188,429
17260,1164,1147,2,1,3,0,2,9
17261,193,115,62,0,1,1,9,5
17262,1462,1444,2,0,4,0,5,7
17263,467,446,2,0,4,0,4,11
17264,2305,2276,5,2,1,0,6,15
17265,496,491,2,0,0,0,2,1
17266,581,558,6,3,0,0,2,12
17267,2810,2734,31,8,3,0,13,21
17268,28285,26744,563,74,223,3,224,454
17270,115,115,0,0,0,0,0,0
17271,339,333,1,1,0,0,1,3
17272,294,283,2,0,0,0,4,5
17301,4053,3904,22,4,14,11,62,36
17302,3083,2980,34,7,14,0,5,43
17304,3059,2767,32,10,7,0,197,46
17306,318,286,3,4,0,0,24,1
17307,5899,5440,78,14,17,0,285,65
17309,2086,2037,6,0,4,1,2,36
17311,252,247,1,1,0,0,1,2
17313,10899,10160,360,13,84,3,92,187
17314,5929,5720,68,14,23,0,27,77
17315,25756,24138,722,67,172,5,272,380
17316,8266,8035,26,8,44,6,87,60
17317,755,727,11,0,2,0,2,13
17318,344,331,4,0,0,0,0,9
17319,10417,9929,139,24,92,3,86,144
17320,7823,7569,73,16,39,0,30,96
17321,2238,2176,18,3,10,1,2,28
17322,6012,5855,58,11,24,1,7,56
17324,4219,4025,24,11,27,1,59,72
17325,27619,25162,864,68,345,1,733,446
17327,7565,7331,76,19,25,1,41,72
17329,2494,2432,9,3,8,0,5,37
17331,50292,47319,808,67,506,10,906,676
17339,6940,6714,42,19,60,2,30,73
17340,10896,10489,86,15,72,1,71,162
17343,180,173,0,0,5,0,0,2
17344,3656,3483,37,6,26,0,62,42
17345,7679,7173,209,4,76,4,64,149
17347,6202,5746,227,15,63,1,43,107
17349,7570,7220,135,17,85,0,34,79
17350,12886,11962,130,28,55,6,541,164
17352,1292,1266,6,1,5,0,1,13
17353,3228,3107,48,5,1,0,43,24
17355,261,255,4,0,0,0,0,2
17356,21610,20423,519,43,192,3,101,329
17360,5927,5562,222,10,35,0,24,74
17361,5806,5328,269,8,94,1,23,83
17362,13397,12874,173,11,45,2,152,140
17363,9413,9065,142,15,57,7,23,104
17364,3907,3742,32,2,17,3,56,55
17365,2510,2489,3,2,5,0,0,11
17366,5499,5203,159,4,33,0,33,67
17368,7322,7057,63,8,20,0,51,123
17370,5683,5453,54,13,28,0,32,103
17371,257,251,0,0,0,0,0,6
17372,4101,3736,19,14,22,0,255,55
17401,17687,7744,5874,153,135,10,2603,1168
17402,36360,30749,2277,69,1094,9,1549,613
17403,39042,29199,5341,120,721,9,2268,1384
17404,35517,28352,3694,106,818,17,1340,1190
17406,22156,20109,1114,36,297,2,206,392
17407,2355,2179,97,2,30,0,17,30
17408,22507,20448,1175,27,284,12,158,403
17501,4307,4085,54,7,64,0,53,44
17502,2464,2411,16,6,3,1,8,19
17505,1785,1727,11,0,22,0,15,10
17507,62,62,0,0,0,0,0,0
17508,423,405,0,0,2,0,12,4
17509,4664,4487,92,3,12,1,25,44
17512,17836,15911,703,44,129,5,567,477
17516,4496,4382,16,8,26,0,30,34
17517,15391,14690,114,20,309,4,88,166
17518,1355,1329,1,8,3,0,7,7
17519,6824,6574,62,14,90,0,41,43
17520,4686,4224,153,9,55,0,125,120
17522,32483,30768,300,46,521,1,390,457
17527,6080,5870,60,8,24,0,51,67
17529,4317,4179,36,12,32,1,23,34
17532,3381,3326,5,9,2,1,8,30
17535,2458,2317,45,2,21,4,33,36
17536,2839,2751,26,1,15,2,15,29
17538,6045,5694,94,9,115,0,52,81
17540,9791,8967,125,14,386,5,155,139
17543,42626,40329,531,53,739,6,425,543
17545,21256,20398,174,18,266,2,158,240
17547,7378,6922,165,15,62,4,84,126
17550,790,737,12,0,0,1,8,32
17551,10857,9969,480,17,146,5,103,137
17552,17831,16677,386,34,186,4,259,285
17554,7525,6649,273,13,199,1,181,209
17555,7525,7368,40,8,30,2,22,55
17557,13811,12957,221,19,229,2,198,185
17560,5118,4991,38,12,12,4,23,38
17562,4464,4329,32,3,6,0,37,57
17563,3849,3744,46,6,5,1,14,33
17565,2537,2501,10,3,2,0,8,13
17566,12019,11670,66,14,37,16,101,115
17569,5448,5258,56,3,35,0,38,58
17570,291,273,2,0,7,0,4,5
17572,3859,3729,27,5,31,4,31,32
17576,129,117,9,0,2,0,0,1
17578,7485,7222,24,10,127,1,52,49
17579,5935,5761,29,3,29,5,31,77
17581,951,922,5,3,7,0,2,12
17582,2026,1989,3,5,11,0,15,3
17584,8957,8657,71,13,76,1,71,68
