Zip Code,Confirmed Cases,ZIP,PlaceName,BINGE,CSMOKING,LPA,OBESITY,SLEEP,ARTHRITIS,CASTHMA,BPHIGH,CANCER,HIGHCHOL,KIDNEY,COPD,CHD,DIABETES,MHLTH,PHLTH,TEETHLOST,STROKE,ACCESS2,CHECKUP,DENTAL,BPMED,CHOLSCREEN,MAMMOUSE,PAPTEST,COLON_SCREEN,COREM,COREW,totalPop,whiteAlonePop,blackAlonePop,nativeAlonePop,asianAlonePop,hawaiiAlonePop,otherAlonePop,twoOrMorePop,COVID_perc,white_perc,black_perc,native_perc,asian_perc,hawaii_perc,other_perc,two_plus_perc
77365,8,77365,"Houston, TX",21.59234019546624,16.522182952210507,27.150856650597564,30.032751762574897,33.2687928048131,18.736105242203095,8.424400120288114,28.668852300490478,5.635553581691291,29.80106543186905,2.4312061089647625,4.742144336290625,4.585555752798026,7.986590169569229,12.522700703707173,10.2699523362416,11.910547096621968,2.433422190820236,19.381789008810163,64.43555466791342,63.98695897227729,66.68017731630675,77.26635956283148,74.72604783641162,80.68049266602647,62.21892557952711,33.416059334872536,30.106789089116422,25769.0,20569.0,725.0,225.0,322.0,16.0,3322.0,590.0,0.00031045054134813145,0.7982071481237145,0.028134580309674414,0.008731421475416197,0.012495634289262291,0.0006209010826962629,0.1289145872948116,0.022895727424424698
77373,1528,77373,"Houston, TX",23.2,13.600000000000001,23.0,28.2,33.6,13.500000000000002,7.2,22.1,3.9,28.1,1.9000000000000001,3.1,2.8,7.2,10.8,8.2,8.0,1.6,21.7,66.2,68.7,63.6,80.3,76.1,84.0,66.7,35.2,38.0,54609.0,34864.0,10625.0,320.0,1745.0,203.0,5066.0,1786.0,0.027980735776154113,0.6384295628925635,0.19456499844348002,0.00585983995312128,0.03195443974436448,0.0037173359702613123,0.09276859125785127,0.03270523173835815
77396,2188,77396,"Houston, TX",19.646928130693553,16.282212243002093,28.826368346114577,32.33081747737975,33.227600160153784,20.864124723840366,7.920041126426069,30.78829659554903,6.223678933110961,35.55728707810157,3.0138979548411737,5.901147325035118,5.965892231886049,10.830423299995578,12.65846549189259,12.192624454318246,15.206723400869008,2.990034378796863,27.478525818366276,68.40846960680872,60.0246228319522,71.77130539997034,80.2808459005743,75.60200908403947,82.99581314507432,61.033979272861856,31.661069072805287,32.62815470561072,43317.0,20779.0,13378.0,366.0,1155.0,122.0,6254.0,1263.0,0.050511346584481844,0.4796961931805065,0.3088394856522843,0.008449338596855737,0.026663896391716877,0.0028164461989519125,0.1443774961331579,0.02915714384652677
77401,229,77401,"Houston, TX",22.084659092776718,8.562937055275015,16.102272714821897,23.16411712506142,28.442089155715163,15.298819930213595,6.009440558291252,23.816127620414225,6.087412588944996,32.69921328680906,2.005113635741095,2.5133741242459404,3.506293705527501,6.923208039132661,7.245629365074384,6.441302442524227,4.402666071417365,1.605113635741095,10.754589142019253,68.66931818555344,79.8194493226798,70.1645979064078,87.12408217707451,78.48269230979936,84.98033217022656,69.47412588944997,42.205594417087475,44.20008742475091,17491.0,13945.0,324.0,41.0,2469.0,3.0,315.0,394.0,0.013092447544451432,0.7972671659710708,0.018523812246298097,0.0023440626607969814,0.14115830998799384,0.00017151678005831571,0.018009261906123147,0.022525870447658795
77407,18,77407,"Houston, TX",20.49320123466647,12.608242362795773,23.751728327162596,27.43933065102911,33.54941598024159,13.846457827136083,7.4440263030521425,24.27077647075128,3.8068597010656964,26.73438856177604,1.881402138649083,2.763344615983485,2.7630744466408257,7.319469305111061,10.175954220028851,7.70773114482584,6.925039095195621,1.5752628891638125,17.7988028397678,66.01191827318034,70.2127843283377,64.87715407456244,80.4390550930837,78.98751226741896,82.81312082201529,65.01541137636839,36.40556709578318,37.51492927911385,28595.0,11465.0,8192.0,114.0,5733.0,2.0,2082.0,1007.0,0.0006294806784402868,0.4009442210176604,0.28648365098793493,0.003986710963455149,0.20048959608323133,6.99422976044763e-05,0.07280993180625983,0.03521594684385382
77429,1728,77429,"Houston, TX",23.066361252560462,18.765436254599063,27.554347552422062,31.610325909074337,37.811136933368054,11.328630256720707,9.366466470585362,21.45064107839457,2.588806079798102,23.21001025499964,1.8924643226345392,3.4734629243621438,2.2365429528161043,6.310492491754476,15.099022393026152,9.476958962339838,12.585610213814302,1.596069956458527,28.289441765768892,65.45619317052348,57.250020874504585,55.798114906350314,72.24624865800047,77.93322460177797,81.1490914987218,55.85475756451838,25.838932172327585,33.89805791951648,72264.0,56644.0,5350.0,371.0,4239.0,54.0,3779.0,1827.0,0.02391232148787778,0.7838481124764751,0.07403409719915864,0.005133953282408945,0.058659913649950185,0.0007472600464961806,0.05229436510572346,0.025282298239787445
77433,2210,77433,"Houston, TX",23.9,12.9,20.0,26.7,33.4,12.7,7.2,21.5,3.9,27.3,1.7,2.7,2.5,6.1,9.9,7.1,5.8,1.4,16.2,66.7,71.4,62.3,81.7,80.6,84.0,66.1,38.3,37.3,50539.0,33474.0,7658.0,220.0,3443.0,26.0,4120.0,1598.0,0.043728605631294645,0.6623399750687587,0.15152654385721917,0.0043530738637487885,0.06812560596766853,0.000514454183897584,0.0815212014483864,0.03161914561032074
77449,4486,77449,"Houston, TX",21.4522829907721,17.00339822001958,27.89381510097362,32.12807228906474,37.833995116340716,12.293647923709146,9.077079948690454,22.25001095347135,2.984101632571598,24.35036654666939,2.0165092401675797,3.3340538511918347,2.456326201853787,7.150629286693385,14.426578301767638,9.517738446128796,14.067528906655532,1.719681548071577,28.93577170929263,66.77931244849731,56.860177619142824,58.84430657782809,74.22330976283051,76.15646334341909,82.02978472799457,57.958360115658714,29.274424992077996,30.05072484945291,94382.0,52621.0,17581.0,679.0,4720.0,74.0,14609.0,4098.0,0.04753024941196415,0.5575321565552753,0.18627492530355363,0.0071941683795639,0.05000953571655612,0.000784047805725668,0.15478587018711196,0.04341929605221335
77450,1032,77450,"Houston, TX",20.331032327942648,12.141121065610164,22.72990699168969,26.83724236433161,31.513589758916908,17.07658949774869,7.402776108049802,25.39275882072908,5.325119275219633,31.855882277829867,2.267295488632048,3.7464974861318088,3.807604942381986,8.178014979688655,10.42337326470554,8.862712838761404,7.792641964095326,2.0188984085330652,17.039447501904533,68.04957611700706,71.96103885029666,69.53414679318108,82.87399806478092,77.4933504916751,82.1223358244042,65.91083042744158,36.019828689156725,36.346975152918716,71889.0,53941.0,3828.0,361.0,8869.0,39.0,2814.0,2037.0,0.014355464674706839,0.7503373255991876,0.05324875850269165,0.00502163056934997,0.12337075213175869,0.0005425030254976421,0.039143679839752955,0.028335350331761464
77477,59,77477,"Houston, TX",19.155150166536945,16.80779782648556,31.02980155613699,32.45798382864535,37.11856752364779,16.727351200542017,7.736593945083007,29.401837515258162,4.18586684071064,33.44125583176027,2.812834734739225,4.691827151938038,4.741941415973591,11.835679832798574,12.968223725788853,12.000767618779133,16.514743988121623,2.7595117870188655,31.465397342865206,67.4126072124204,52.58105017559106,69.59373841682499,78.05874416823974,75.76409163913033,79.63177526845887,53.67317759372444,25.372190737563493,27.95530695648382,35897.0,13615.0,8776.0,213.0,7942.0,27.0,4131.0,1193.0,0.0016435913864668358,0.3792796055380672,0.24447725436666018,0.005933643479956542,0.221244115107112,0.0007521519904170264,0.11507925453380505,0.03323397498398195
77489,233,77489,"Houston, TX",15.386457467953177,17.313161952068047,32.583439982180266,40.367652801285466,40.06940591091724,22.331924401822455,10.32643715409259,40.972671580581,4.7610053508979115,32.63828623694891,3.159193462127951,5.302387670490023,4.8773660244149335,14.396294205075028,13.24082053230034,12.44501101942195,14.226920150836278,3.6109083999972635,22.792127771971373,75.08669464739889,58.899132172383496,76.3219389191791,82.69192464727395,83.07222348599636,84.35758681769155,63.16512332057398,26.689613820485317,29.2562667052647,35554.0,4326.0,27079.0,111.0,734.0,7.0,2531.0,766.0,0.00655341171176239,0.12167407324070428,0.7616301963210891,0.003122011588006975,0.020644653203577657,0.00019688361365809755,0.07118748945266355,0.02154469258030039
77494,202,77494,"Houston, TX",18.820448503302384,10.403500727005554,22.567428708993837,25.68686551722702,30.208820244444357,18.01161542693999,7.498600048147842,26.456037326389453,6.048927905565211,30.24752795371305,2.3753580571001582,3.5273597403804846,4.092185034665827,7.694361500083881,9.663310959661038,8.181926145861814,6.975237258368995,2.1473748784334155,15.982307986685747,69.63772659599762,75.31722806626665,71.25230141788059,83.10909411845516,78.86614955587282,83.38904198264507,69.13626209104852,39.32294395119775,38.672142341273094,61600.0,45685.0,3800.0,215.0,8334.0,47.0,1824.0,1695.0,0.0032792207792207793,0.7416396103896103,0.06168831168831169,0.00349025974025974,0.1352922077922078,0.000762987012987013,0.02961038961038961,0.027516233766233765
77498,9,77498,"Houston, TX",14.376461523572852,16.627444090779477,31.861387600183946,32.2998280493987,39.50329608291214,18.599444154069527,8.75166305770177,35.05092343466084,3.868833139541664,32.85796687270714,2.6999053879267283,4.579137180972638,4.399810775853456,13.475367105257146,12.530894850747679,11.823798659628647,11.851249129881204,2.8791963135184333,21.695964294046924,71.14105697406875,57.87676356577491,74.3575765979049,80.55865281023836,77.83094853625741,79.06930619990803,53.80380648767995,24.53834132254238,30.542044953802023,49906.0,20937.0,7956.0,218.0,14950.0,28.0,3996.0,1821.0,0.00018033903739029375,0.4195287139822867,0.15941970905301966,0.004368212239009337,0.29956317877609906,0.000561054782992025,0.08007053260129042,0.03648859856530277
77504,1187,77504,"Houston, TX",17.78327451871409,22.473910227280847,40.474675668462574,39.981683970599796,37.8770316577586,16.687161390373564,8.325677219252865,29.036572393049557,3.6525324331537425,33.53074208556035,3.5019434358297366,6.2712013502693855,5.7910482620330415,13.216725481285907,18.461071617654415,16.613604050808156,29.568432807507076,3.112838609626433,46.11201350269385,62.65565386363149,37.56154383687154,64.66460560159845,69.66384016041674,73.62491177807115,79.99999999999999,43.0354540641524,21.406242860955498,21.136984946515845,24529.0,18069.0,988.0,148.0,760.0,13.0,3808.0,743.0,0.048391699620856946,0.7366382649109218,0.040278853601859024,0.006033674426189409,0.030983733539891558,0.0005299849158139345,0.1552448122630356,0.03029067634228872
77505,807,77505,"Houston, TX",20.099999999999998,14.9,27.999999999999996,29.2,33.6,17.4,6.8999999999999995,27.700000000000003,4.8999999999999995,34.6,2.7,4.4,4.8999999999999995,10.9,11.6,11.0,10.5,2.4,27.4,67.2,62.6,70.1,80.00000000000001,77.1,80.00000000000001,60.5,27.999999999999996,28.8,23223.0,18459.0,536.0,165.0,1186.0,20.0,2309.0,548.0,0.03475003229556905,0.7948585454075701,0.023080566679584896,0.007105025190543858,0.05107005985445463,0.0008612151746113766,0.09942729190888343,0.02359729578435172
77530,1343,77530,"Houston, TX",18.6,21.6,38.00000000000001,37.7,36.9,20.3,8.4,32.3,4.8,37.9,3.5,7.5,7.2,14.4,16.9,16.8,29.0,3.6,42.1,64.9,39.4,70.2,74.5,71.9,80.0,40.2,21.3,23.8,31086.0,18081.0,3799.0,265.0,366.0,23.0,7358.0,1194.0,0.04320272791610371,0.581644470179502,0.12220935469343112,0.008524737824100882,0.011773788843852539,0.0007398829054880011,0.23669819211220486,0.038409573441420576
77532,1010,77532,"Houston, TX",22.09221153848477,18.110288460911246,26.23365384545694,29.47913461485032,32.401249999698,22.36105769242384,7.96230769212185,30.522115384847687,6.561057692423843,38.12086538514968,2.6155769230304626,6.346730769091388,5.892211538484768,9.692211538484768,12.77134615333509,11.793461538182775,11.388173076063559,2.807788461515231,17.2738461527311,67.60653846181724,66.43394230878413,73.51307692363444,81.04298076999737,75.25980769272584,79.07788461515231,66.54048077060135,34.10653846181722,37.811826923936444,26236.0,19365.0,3928.0,153.0,110.0,7.0,2075.0,598.0,0.03849672206128983,0.7381079432840372,0.14971794480865985,0.005831681658789449,0.004192712303704833,0.00026680896478121667,0.07908980027443208,0.022793108705595366
77546,292,77546,"Houston, TX",28.6,14.8,21.0,26.0,32.9,9.2,7.6,16.2,2.5,21.6,1.4,2.5,1.7,4.4,12.2,6.9,7.7,1.1,20.5,61.1,67.8,50.8,73.0,77.6,82.0,62.0,34.8,37.9,47636.0,39003.0,2475.0,201.0,3278.0,28.0,1496.0,1155.0,0.006129817784868587,0.818771517339827,0.05195650348475943,0.004219497858762281,0.06881350239314804,0.0005877907464942481,0.031404819884121256,0.024246368292887732
77581,55,77581,"Houston, TX",22.0,15.5,24.0,31.9,38.9,11.200000000000001,9.9,22.7,2.7,21.3,1.7,2.8000000000000003,1.7999999999999998,6.1,13.0,7.8,11.7,1.6,23.2,70.8,62.8,58.6,77.1,81.2,84.0,61.7,27.9,34.8,42383.0,31796.0,3400.0,221.0,2702.0,13.0,3219.0,1032.0,0.0012976901116013497,0.7502064506995729,0.08022084326262889,0.005214354812070878,0.06375197602812449,0.00030672675365122807,0.07595026307717717,0.024349385366774414
