TractFIPS_1,PlaceName_1,Population2010,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,ARTHRITIS_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CANCER_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,STROKE_CrudePrev,ACCESS2_CrudePrev,CHECKUP_CrudePrev,DENTAL_CrudePrev,BPMED_CrudePrev,CHOLSCREEN_CrudePrev,MAMMOUSE_CrudePrev,PAPTEST_CrudePrev,COLON_SCREEN_CrudePrev,COREM_CrudePrev,COREW_CrudePrev
25025040600,"Boston, MA",2444,25025040600,29.1,10.5,14,18.5,29.8,14.4,9.3,16.8,5.2,25.3,1.6,2.9,2.6,4.4,9.7,6.4,6.1,1.3,4.4,70.3,82.1,65.8,80.8,84.3,88,75.3,37.1,38.3
25025040801,"Boston, MA",3900,25025040801,19.9,18.2,25,24.7,35.7,19.6,10.7,25.2,5.3,32.3,2.8,6,4.8,9.8,14.7,12.3,15.9,2.7,9.6,72.2,65.4,72.6,77.3,82.7,85,60.6,26.6,28.2
25025050101,"Boston, MA",5115,25025050101,20.5,22.5,33,30.5,37.6,18.2,11,25.3,4.3,31.3,3.2,6.9,5.3,11.3,18.2,15.6,25.5,3,21.3,68.9,53.2,67.5,70.9,81.3,84,52.8,22.2,23.5
25025050200,"Boston, MA",5231,25025050200,22.7,21.7,31,28.9,37.5,16.5,10.9,22.8,4,28.9,2.8,5.9,4.5,9.6,17.3,14.1,24.2,2.5,22.2,68.2,55,64,71,81,84,54.4,23.4,23.7
25025050300,"Boston, MA",2251,25025050300,16.7,24.5,37,31.6,39.7,24.2,12.1,32.6,5.8,36.9,4.4,9.6,8.2,15.7,19.6,19.1,32.8,4.7,20.5,72.5,45.4,75.3,72.3,80.5,82,49.8,19.3,18.9
25025050400,"Boston, MA",2372,25025050400,23.6,19.2,28,27,36.2,17.2,10.3,23.3,4.8,29.5,2.7,5.7,4.6,9,15.2,12.6,22.2,2.6,16.9,69.3,58.6,66.8,73.9,81.8,85,56.7,24.9,24.7
25025050500,"Boston, MA",1857,25025050500,24.2,21.2,28,27.7,37.5,15.9,10.6,21.7,4.1,28.2,2.5,5.6,4.1,8.5,16.2,12.8,24.5,2.3,18.6,68,56.1,63,72.3,80.1,84,56.4,25.8,26.8
25025050600,"Boston, MA",2063,25025050600,23.7,20.5,30,28,37.5,16.1,10.3,22.7,4.2,28.9,2.7,5.6,4.5,9.4,16,13.4,25.2,2.5,22.1,68.1,54.6,63.8,72.1,80.3,84,53.9,23.6,23.4
25025050700,"Boston, MA",4504,25025050700,23.3,23.3,32,29.9,38,15.6,10.8,22.3,3.7,28.2,2.7,6,4.3,9.3,18,14.5,26.4,2.5,23.1,66.9,53.1,61.5,69.3,80.2,84,51.6,23.3,24
25025050901,"Boston, MA",4165,25025050901,23.8,21.9,31,28.4,37.3,15.9,10.7,22,3.9,28.2,2.6,5.8,4.2,8.9,17,13.7,24.3,2.4,22,67.7,56.1,62.5,70.7,80.2,84,54.4,24.3,25
25025051000,"Boston, MA",4089,25025051000,21.3,19,28,26.9,35,22.1,10.6,27.1,6.4,33.4,3.1,7.1,5.8,10.2,15.1,13.6,19.6,3.2,13.9,72.2,64,73.3,77.1,81.1,84,61.6,27.8,27.8
25025051101,"Boston, MA",6093,25025051101,21.2,19.8,29,26.8,35.4,21.2,10.9,26.6,5.9,32.7,3.1,7.1,5.7,10.1,15.7,13.8,21.2,3.1,14.7,71.8,62.1,72.2,75.8,81.8,84,59.5,26.3,25.8
25025051200,"Boston, MA",2379,25025051200,25.5,16.8,23,24,34.1,16.8,10,21.4,5,28.4,2.3,4.9,4,7.3,13.5,10.4,15.5,2.1,11.6,70,68.4,67,76.4,82.6,86,64.4,28.9,28.9
25025060101,"Boston, MA",3216,25025060101,28.5,11.5,15,18.9,29.6,16.7,9.7,19,6,27.3,1.9,3.6,3.2,5.1,10.4,7.2,7.9,1.7,4.7,71,80.3,69.8,79.9,83.5,88,73.8,36.2,36.3
25025060200,"Boston, MA",1916,25025060200,28.2,14.5,17,20.3,30.7,16.2,10.5,18.4,5.4,26.3,1.9,4.2,3.2,5.1,12.3,8.3,9.9,1.7,6.1,69.5,77.5,67.1,77,83.6,87,72.7,34.8,35.1
25025060301,"Boston, MA",3076,25025060301,27.2,12.7,17,19.7,30,17.3,10,19.9,6.1,27.9,2,4.1,3.5,5.5,11.2,8,9.6,1.8,5.3,70.9,78.1,70.3,78.7,82.7,87,72.4,34.5,35.3
25025060400,"Boston, MA",4904,25025060400,25.9,12,17,19.5,29.7,18.4,9.8,21.1,6.8,28.6,2.2,4.1,3.9,5.9,10.9,8.1,9,2,5.2,71.8,78.5,72.3,79.6,83.3,88,72.2,34.7,33
25025060501,"Boston, MA",3571,25025060501,31.3,11.4,14,18.1,30.2,12.4,9.6,14.8,4.4,22.8,1.5,2.7,2.2,3.8,10.5,6.2,7.2,1.2,4.8,68.3,80.3,61.4,77.5,84.4,88,72.3,35.7,36.8
25025060600,"Boston, MA",2357,25025060600,31.1,10.4,13,17.9,30.1,11.5,9.1,14.1,4.1,22,1.4,2.4,2,3.6,9.9,5.7,6.3,1.1,4.6,68.1,81.3,59.4,77.8,84.6,88,72.7,36.9,38.3
25025060700,"Boston, MA",1893,25025060700,14.7,28.5,42,36,42.5,23.2,13.9,31.6,4.4,35.2,4.4,10.1,6.6,16.2,23.8,21.6,34.8,4.5,22.8,72.1,41.1,72.9,69.7,80.7,83,44.3,15.9,18.8
25025060800,"Boston, MA",3964,25025060800,30.4,13.3,16,18.7,30.7,12.9,9.8,15.5,4.4,23.3,1.6,3.2,2.4,4.1,11.4,6.9,8.7,1.3,5.9,68.2,78.4,61.7,76.1,83.5,87,71.7,34.6,35.9
25025061000,"Boston, MA",3098,25025061000,20,20.8,29,28.5,38.1,18.3,11.4,24.9,4.3,30.4,2.9,6.2,4.5,10.2,17.3,13.6,22.4,2.8,12.4,70.9,55.7,69.7,72.9,83,85,52.8,22.5,22.9
25025061101,"Boston, MA",2232,25025061101,13.7,29,43,37,43.8,24.6,13.1,35.4,4.8,37.4,4.8,10.7,8.2,18.3,22.7,22.2,39.3,5.3,21.3,73.2,37,75.5,71.9,81,83,41.8,16.1,16.8
25025061200,"Boston, MA",3240,25025061200,29.2,12.4,15,19.6,30.5,13.4,9.3,16.6,4.5,24.7,1.6,3.1,2.5,4.6,10.7,7,6.3,1.3,5.4,69,81.4,62.6,78.7,84.6,88,72.3,34.9,38
25025070101,"Boston, MA",5902,25025070101,23.3,13.3,20,18.4,32.8,14.3,9.4,20.4,4.4,27.8,2.2,3.8,3.7,7.5,12.2,8.5,10.8,2,7.4,71.1,71.5,70.3,74.4,82.9,83,64,28,28.3
25025070200,"Boston, MA",5218,25025070200,16.6,18.9,31,16.9,38.4,15.1,10.7,24.1,3.6,32,3.1,5.3,5.2,12.7,17.4,12.7,21.8,3.1,12.9,71.7,54.2,74.4,66.1,78,72,47.9,18.8,20.5
25025070300,"Boston, MA",3909,25025070300,25.3,10.1,15,18.5,30.9,16.2,8.8,21,5.8,29.4,2,3.2,3.6,6.5,9.3,7.1,8,1.8,4.7,72.6,77.1,72.3,82.1,83.7,87,70.5,31.9,32.2
25025070402,"Boston, MA",1723,25025070402,9.4,16.5,37,19.1,40.5,24.8,8.9,38.3,6.4,42.6,4.8,7,9.1,21.6,12.8,16.2,24.6,5.5,13.4,79.4,48.9,85.1,80.3,78.9,75,47.6,18,18.8
25025070500,"Boston, MA",5460,25025070500,21.8,15.4,22,23.6,34.2,16.8,9.7,23.4,4.8,30.6,2.5,4.5,4.1,9,12.6,10.3,11.1,2.3,8.4,71.4,69.5,70.9,78.7,83.7,86,63.4,26,27.6
25025070600,"Boston, MA",2240,25025070600,27.7,9.1,13,19.2,29.3,14.8,8.7,18.7,5.4,27.4,1.7,2.8,2.9,5.2,8.8,6.3,4.7,1.4,3.9,71.4,84.1,68.2,83.1,85.7,89,75.7,38,39.9
25025070700,"Boston, MA",2361,25025070700,24.4,13.1,18,22.6,33.3,16.4,10.2,22,4.9,27.5,2.1,3.7,3.2,7.2,11.3,8.3,8.6,2,6.2,72.7,77.2,70.8,80.1,86.4,88,72.1,30.7,32.7
25025070800,"Boston, MA",3706,25025070800,26.9,12.9,17,22,34.1,13.3,9.8,19.1,3.9,24.5,1.9,3.2,2.7,6,11.7,7.6,11.8,1.7,6.3,70.1,71.9,66.1,76.3,86.5,87,67.2,26.2,27.9
25025070900,"Boston, MA",3329,25025070900,22.2,16.1,23,26,36.4,16.5,10.6,24.1,4.4,28.6,2.7,4.6,4.1,9.1,13.7,10.5,16.8,2.5,9.1,71.4,62.8,70.5,76,85.1,86,61.5,22.3,24.1
25025071101,"Boston, MA",3753,25025071101,22.6,14.4,21,23,35.1,15.3,9.6,22.5,4.5,27.9,2.4,4,3.8,8,12.1,9.2,13.4,2.2,8.2,71.2,67.6,69.7,76.9,84.4,85,64.4,26.4,27.2
25025071201,"Boston, MA",3131,25025071201,19.3,20.3,29,28.2,38.1,20.1,10.7,28.9,5,33.5,3.2,6.5,5.6,12.1,15.1,13.9,20,3.3,12.4,72.7,58.5,73.3,77.5,82.8,84,56.6,22.8,23
25025080100,"Boston, MA",3350,25025080100,23.2,25.5,32,32.8,42.8,16.9,12.1,27.9,3.6,28,3,6.5,4.7,10.7,18.1,14.5,29.5,3.2,18.7,71.4,50,64.9,70.5,81.8,84,53.8,19,20
25025080300,"Boston, MA",1769,25025080300,17.3,19.7,31,34.8,41.9,21.7,13.2,33.4,4.8,31,3.7,6.4,5.1,13.9,16.7,14.4,24,4,13.4,77.7,56.4,75.7,78.4,86.7,87,58.4,18.4,20.9
25025080401,"Boston, MA",2710,25025080401,16.4,21.4,34,35.2,41,23.4,13,35.1,5.2,33.8,4.1,7.5,6.2,15.8,17.3,16.2,24,4.5,15.8,76.8,55.9,77,77.7,86,87,59.4,19.6,21.4
25025080500,"Boston, MA",3096,25025080500,16.4,23.5,37,36.4,42.1,22.1,13.1,33.7,4.5,33.3,4.2,7.8,6.2,16.1,19.4,17.5,29.7,4.5,18.5,75,48.2,75.2,74,84.9,85,52.4,17.1,18.5
25025080601,"Boston, MA",4271,25025080601,23.6,20.7,27,24.7,38,10.2,13.4,16.7,1.9,19.6,2.2,4.8,2.5,6.3,23,11.3,30.5,1.8,12.5,67.3,51.2,54.9,56,85.7,82,48.4,16.2,17.3
25025080801,"Boston, MA",3885,25025080801,23.2,19,28,25.4,37.9,12.6,12.1,19.5,2.7,23.9,2.5,4.7,3.1,8.4,19.5,11.6,25.3,2.1,14,68.9,53.7,62.8,62.5,84.8,83,52.9,17.5,19.1
25025080900,"Boston, MA",4008,25025080900,25.6,13.1,19,18.8,32.2,10.7,10.4,15.5,3,21.2,1.9,3.4,2.7,5.1,14.8,7.7,14.5,1.5,7.4,68,69,61.3,65.2,84.2,81,64.7,26.6,26.7
25025081001,"Boston, MA",4890,25025081001,19.5,18.7,28,24.8,36.6,17.4,11.5,24.8,4.5,30.1,3.2,6.2,5.3,10.7,17.6,13,23.6,3.1,12,71.1,55.4,71.7,68.4,82.3,81,54.9,22.2,21.2
25025081100,"Boston, MA",4091,25025081100,21.2,13.8,23,22.6,34.4,18,10.3,25.8,5.5,29.2,3.1,4.8,5,9.9,13.4,10.3,19,3.2,8.8,72.9,63.9,75.7,73.4,84.6,83,61.9,23.2,21.7
25025081200,"Boston, MA",3265,25025081200,17.5,19.7,32,33.2,38.7,20.2,12.2,29.6,4.5,32.2,3.8,6.6,5.5,14.1,17.7,15.5,22.2,3.7,16.9,73.5,54.5,73.6,74.5,85.1,86,55.5,18.4,20.1
25025081300,"Boston, MA",4760,25025081300,14.8,23.1,38,37.8,41.5,26.1,13.3,38.6,5.6,37.1,5,9.3,8.3,19.3,18.9,19.5,31.4,5.7,19.7,76.7,47.8,78.8,76.8,84.4,86,53.8,16.9,18.5
25025081400,"Boston, MA",3003,25025081400,20.7,17.1,26,29.9,39,19.7,11.9,30.1,4.9,30.1,3.2,5.4,4.8,11.7,14.5,11.9,18.5,3.4,10.3,75.6,62.4,74.9,77.6,86.6,87,62.5,21.5,22.9
25025081500,"Boston, MA",2134,25025081500,17,21,32,35.9,41.3,22.8,13.1,35.4,5,32.3,3.8,7,5.6,14.7,16.8,15.2,21.2,4.3,13.6,77.8,60.5,76.7,78.9,86.9,88,60.7,21.6,23.2
25025081700,"Boston, MA",3820,25025081700,15.7,22.1,34,37,44.6,25.5,14.2,38.9,5.6,33.8,4.3,8.1,6.5,16.7,17.4,16.6,30.8,5.2,14.5,79.6,49.5,78.7,79.5,85.6,86,57.4,17,19.3
25025081800,"Boston, MA",2898,25025081800,15.6,25.3,37,39.1,44.1,24.5,14.4,38.2,4.9,33.7,4.5,8.9,6.8,17.1,19.8,18.5,29.5,5.4,17,77.6,50.7,76.7,76.3,86.2,86,54.9,17.5,19.4
25025081900,"Boston, MA",3115,25025081900,15.1,22.8,36,38.5,43.9,25.4,14.2,38.8,5.3,34.2,4.6,8.5,6.8,17.4,18.6,17.7,29.8,5.4,15.2,78.9,50.5,78.4,78.5,86.5,87,55.4,17.2,18.5
25025082000,"Boston, MA",2815,25025082000,16.2,19.3,31,35.2,43.1,24.4,13.5,37.9,5.6,32.9,4,6.9,5.9,15.4,15.5,14.6,25.2,4.7,12.5,80.4,56.5,78.8,81.4,86.7,87,61.1,19.3,21.3
25025082100,"Boston, MA",5025,25025082100,15.1,24,37,38.6,44,24.1,14.2,37.2,4.9,33.7,4.4,8.4,6.6,17.1,19.5,18,33.1,5.1,17.8,77.8,46.7,77,76.3,85.5,86,53.3,16.3,18.4
25025090100,"Boston, MA",4571,25025090100,16.2,25,36,38.1,44.9,23.9,14.6,37.4,4.8,32.7,4.2,8.4,6.3,16.2,19.4,17.5,32.1,5.1,16.9,78.2,48.2,76.2,76.2,85.9,86,55.2,16.6,18.5
25025090200,"Boston, MA",2233,25025090200,16.3,24.7,37,37.1,43.9,22.3,14,34.4,4.5,32.3,4.2,8,6.1,15.7,19.9,17.8,32.9,4.6,19.8,76,46.8,74.2,74.2,84.4,85,53,16.3,18.4
25025090300,"Boston, MA",3179,25025090300,16.5,25.1,37,38.3,43.8,21.8,14.2,34.3,4.3,31.1,4,7.8,5.7,15,20.3,17.4,29.1,4.5,18.2,76.2,51,73.6,74.2,85.9,87,55.4,17.3,18.7
25025090400,"Boston, MA",3659,25025090400,18.2,22.2,32,34.2,43.3,21.1,13.7,32.1,4.6,30.8,3.6,7.1,5.4,13.6,18,15.5,28.2,4,16.6,76.1,51.4,73.2,76.2,83.8,86,54.7,18.8,20.5
25025090600,"Boston, MA",2348,25025090600,17.7,25.4,33,32.6,43.8,23.5,14.6,32.6,5.3,32.3,3.9,9.1,6.8,13.8,20.1,17.8,30.4,4.5,17.1,75.2,50.5,74,74.6,80.1,82,53.6,18.5,19.4
25025090700,"Boston, MA",4275,25025090700,20.7,19.5,26,24.5,35.4,20.4,10.8,26.5,5.6,32.9,3,6.6,5.4,10.1,15,12.9,16.1,3,10.2,72,66.2,73.2,75.7,81.8,83,62.8,27.2,28.4
25025090901,"Boston, MA",3730,25025090901,21.7,17.5,25,23.6,36.7,11.7,11.2,18.3,2.8,22.4,2.3,4.1,2.9,6.9,17,10,19.6,1.9,11.1,68.8,59.7,60.6,65.5,86.1,83,57.9,22.8,22.3
25025091001,"Boston, MA",2742,25025091001,22.9,13.4,19,20.6,34.4,17.9,9.7,22.9,5.8,30.3,2.3,4.3,3.9,7.7,11.1,9,12.4,2.1,6.9,73.5,71.7,72.1,81.1,82.5,84,66.2,29.7,31.2
25025091100,"Boston, MA",4861,25025091100,22.3,15.7,22,21.4,36.2,15.7,10,21.8,4.5,28.5,2.2,4.3,3.6,7.9,12.7,9.6,13.3,2.1,8.7,71.8,68.1,69,77.1,82.3,83,62.6,27.1,29.5
25025091200,"Boston, MA",3234,25025091200,21.9,17.7,24,26.4,38.2,18.5,11.5,25.4,4.9,29.6,2.7,5.5,4.5,9.4,14.6,11.8,17.7,2.7,10.6,73.1,63.2,70.8,77.7,82.5,85,60.3,23.8,25.1
25025091300,"Boston, MA",2499,25025091300,18.8,24.7,32,31.4,42.9,20.8,14,29.1,4.6,30.3,3.6,8,5.7,12.1,20,16.6,27.6,3.8,16.8,73.3,51,70.8,72.8,80.4,83,52,19.1,19
25025091400,"Boston, MA",2741,25025091400,18.7,22.9,32,33.5,42.3,21.6,13.5,31.9,4.8,31.7,3.6,7.3,5.5,13.5,18.2,15.9,24.9,3.9,16.2,75.4,54.6,73.3,76.4,83.7,85,56,19.7,20.8
25025091500,"Boston, MA",4370,25025091500,19.9,22.9,30,29.9,41.8,20.5,13.6,29.1,4.8,30.1,3.2,7.1,5.3,11.6,18,14.8,23.9,3.6,15.6,74.4,57.4,71.8,74.8,81.7,83,58.9,21,22.6
25025091600,"Boston, MA",3138,25025091600,17.1,21.7,31,27.7,43.6,19.1,11.8,29,4.4,31.5,3.2,6.5,5.3,12.5,16.8,14.3,27.3,3.5,14.1,74.3,48.3,72.8,74.9,81.4,81,49.3,18.6,19.9
25025091700,"Boston, MA",3069,25025091700,19,25.3,32,32.4,43.7,20.6,14.4,30,4.3,30,3.4,7.6,5.1,12.3,19.7,16.2,27.2,3.7,17.1,74.4,52,70.8,73.5,82.6,83,54.2,18.1,19.9
25025091800,"Boston, MA",3452,25025091800,18,24.9,34,34.4,43.7,22.7,14.2,33.5,4.9,31.7,3.7,8.1,5.9,14,19.2,16.5,25.6,4.3,16.6,76.2,54.4,74.2,75.2,82.8,85,59.1,19.6,22.1
25025091900,"Boston, MA",3860,25025091900,18,23,33,35.6,43.6,22,14,34.5,4.6,30.8,3.5,7,5.1,13.9,17.7,15.1,24.5,4.1,15.2,78.3,56.6,74.7,77.6,85.7,86,59.4,19.3,22.2
25025092000,"Boston, MA",4945,25025092000,17.9,23.1,33,33.2,43.6,21.4,13.1,33.2,4.6,31.8,3.6,7.1,5.5,14,17.4,15.4,26.5,4.1,15.9,76.2,52.5,74.3,76.3,84.4,84,56.3,18.7,21.2
25025092101,"Boston, MA",6451,25025092101,17.6,20.9,30,25.2,40.7,20.4,11.1,28.6,5.1,33,3.1,6.6,5.4,11.8,15.4,13.8,22.6,3.3,12.5,74.2,56.5,74,76.7,81.2,80,56,22.8,23.5
25025092200,"Boston, MA",3349,25025092200,19.8,16.7,24,26.5,38.7,19.7,11.4,28.6,5.1,30.8,2.7,5.2,4.2,10.6,13.2,11.2,14,2.8,9.7,76.6,68.1,74.4,80.9,85,85,65.1,25.5,27.6
25025092300,"Boston, MA",2893,25025092300,17.4,22.9,32,36,44.4,22.8,14.3,35.9,4.9,31.3,3.6,7.2,5.4,14.4,17.4,15.2,25.4,4.3,14.5,79.2,55.2,75.5,78.6,85.8,87,59.7,18.6,22.5
25025092400,"Boston, MA",5277,25025092400,16,24.8,36,38.6,44.7,23.4,14.3,36.8,4.7,32.6,4.2,8.2,6.1,16.2,19.5,17.4,31.5,4.9,17,77.9,48.2,76,76.2,85.6,86,55.2,16.4,19.6
25025100100,"Boston, MA",5510,25025100100,16.6,22.5,34,36.4,43.8,22.8,14,35.3,4.8,31.7,3.9,7.4,5.7,15.1,18.2,16,27.5,4.5,16.1,78.2,52.9,75.8,77.2,85.2,86,58.8,18.2,20.7
25025100200,"Boston, MA",2787,25025100200,16.6,24.4,34,37.8,45,23.2,14.8,36.8,4.7,31.5,3.9,7.8,5.6,15.2,18.8,16.3,27.5,4.6,14.8,79.1,53,75.6,77.3,86.5,87,59.1,18.4,20.9
