TractFIPS_1,PlaceName_1,Population2010,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,ARTHRITIS_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CANCER_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,STROKE_CrudePrev,ACCESS2_CrudePrev,CHECKUP_CrudePrev,DENTAL_CrudePrev,BPMED_CrudePrev,CHOLSCREEN_CrudePrev,MAMMOUSE_CrudePrev,PAPTEST_CrudePrev,COLON_SCREEN_CrudePrev,COREM_CrudePrev,COREW_CrudePrev
6075031301,"San Francisco, CA",3826,06075031301,16.2,12.8,20,18.4,34.1,18.8,8.2,30.1,5.6,32,3.1,4.6,5,11.5,10.8,10.9,12.4,3.2,10.1,70.2,62.8,74.2,80.9,79.2,78,62.7,26.9,25.8
6075031302,"San Francisco, CA",5495,06075031302,17.2,12.5,19,16.6,34.5,15.5,7.9,26,4.5,29.2,2.6,3.7,4,10,10.7,9.8,11.6,2.5,11.3,68.3,63,70.4,79.1,79.7,78,61.2,27.3,26.3
6075031400,"San Francisco, CA",6676,06075031400,16.9,14.2,22,19.4,35.8,17.3,8.1,29,4.8,31.3,3,4.5,4.8,11.9,11.7,11.8,15.4,3,14.7,68.4,55.8,71.4,78.8,79.2,77,56.9,24.6,23
6075032601,"San Francisco, CA",4416,06075032601,19.4,10.2,16,14.2,30.3,14.3,7.2,22.6,4.8,28.3,2.2,3,3.5,8,9.3,8,6.2,2,7.9,67.1,72.9,69.1,80.2,79,80,67.4,33.3,32.2
6075032602,"San Francisco, CA",4316,06075032602,15.7,10.8,18,14,31.2,18.1,7.1,27.7,6.3,32.6,2.8,4.1,5,10.2,9.3,9.7,8.6,2.7,8.9,70.1,68.9,74.2,82.3,78.7,78,63.9,32.3,29
6075032700,"San Francisco, CA",6572,06075032700,16.9,9.8,16,14,30.7,16.7,7,25.9,5.9,31.6,2.5,3.5,4.3,9.3,8.8,8.7,7.4,2.3,7.8,69.5,71.2,72.8,83,78.7,78,66,33.5,31.4
6075032801,"San Francisco, CA",4238,06075032801,16.2,10.1,17,13.1,31,16.9,7,26.5,5.9,31.9,2.6,3.6,4.6,9.9,8.8,9,8,2.5,8.8,70.1,69.7,73.9,82.4,78.3,77,64.4,32.5,29.3
6075032802,"San Francisco, CA",4047,06075032802,16.4,9.7,17,13,31.5,15.9,6.7,25.4,5.5,31.3,2.4,3.3,4.1,9.5,8.6,8.5,7.2,2.3,8,69.5,70.9,72.8,82.6,78.2,77,65.7,33,31.7
6075032901,"San Francisco, CA",5021,06075032901,15.7,9.7,17,13.3,31.1,17.3,6.8,27,6,32.5,2.6,3.5,4.6,10.1,8.6,9,7.1,2.5,7.8,70.6,71.4,74.2,83.6,78.5,77,65.2,33.2,31.1
6075032902,"San Francisco, CA",3831,06075032902,14.3,10.8,19,13.7,31.7,17.8,6.9,28.5,5.9,33.8,2.9,4,5.1,11.4,9.2,10,8.2,2.8,9,70.7,68.9,75.2,82.8,77.6,77,63.8,31.9,29.7
6075033000,"San Francisco, CA",7764,06075033000,16.7,10.4,17,14.8,30.6,17.9,7.2,27.1,6.2,32.3,2.7,3.9,4.7,9.8,9.2,9.4,7.6,2.5,8.2,69.8,70.9,73.3,83,79.4,79,66.1,33.7,30.5
6075033100,"San Francisco, CA",3968,06075033100,15.5,7.8,15,13.5,28.7,18.6,6.6,27.5,7.1,33,2.6,3.4,4.7,9.3,7.5,8.2,5.8,2.4,6.3,71.9,76.2,75.1,86.2,80.1,80,69.4,37.2,33.4
6075033201,"San Francisco, CA",3683,06075033201,21.5,15.5,20,18.9,32.1,9.1,11,15.4,2.3,17.5,2.1,4,2.7,4.8,20.3,9.8,21,1.7,13.5,60.1,53.7,49.4,56.9,78.2,75,57.1,27,21.1
6075033203,"San Francisco, CA",3472,06075033203,20.8,11.6,16,18.6,30.5,15.3,8.7,22.6,4.8,26.6,2.5,4,4.1,7.4,12.4,9.4,9.9,2.2,8.8,65.1,66.8,67,74.6,81.1,81,66,32.5,28.2
6075033204,"San Francisco, CA",3821,06075033204,19,12.8,19,18.5,31,14,9.2,21.4,4.1,25.2,2.6,4.3,4,7.5,14.5,10.1,12.2,2.3,10.8,64.1,63.1,65.2,69.5,81,79,63.5,30.4,25.6
6075035100,"San Francisco, CA",7842,06075035100,17.2,10.1,16,13.5,30.6,15.8,6.9,24.9,5.5,30.9,2.4,3.3,4,9.1,8.7,8.6,6.7,2.2,8.2,69.1,72.8,71.7,82.6,79.2,79,65.8,33.9,32.1
6075035201,"San Francisco, CA",5300,06075035201,18,12.1,18,15.2,31.9,16.4,7.3,25.9,5.3,31.1,2.5,3.8,4.3,9.6,9.9,9.6,7.6,2.4,9.3,68.2,69.7,70.9,81.1,78.6,78,65.1,32.3,30.7
6075035202,"San Francisco, CA",4322,06075035202,20.8,12.9,17,16.7,31.5,15.1,7.7,23.4,4.7,28.7,2.3,3.7,3.8,8.2,10.8,9.2,8.4,2.1,9.2,65.8,68.7,67.1,79.1,79.2,80,64.5,32.6,29.8
6075035300,"San Francisco, CA",7226,06075035300,15.5,11.5,19,14.1,32.5,17.6,7.1,27.6,5.7,32.7,2.8,4,4.9,10.7,9.6,10,9.2,2.7,9.5,69.8,67.2,73.7,81.9,77.3,76,63,31.3,29.6
6075035400,"San Francisco, CA",6691,06075035400,17.3,10.9,17,14.7,31.8,16.6,7.1,26.1,5.6,31.6,2.5,3.6,4.4,9.7,9.2,9.2,8.8,2.4,8.6,69.1,68.6,72,82.5,78,77,64,31.5,30.3
6075040100,"San Francisco, CA",4088,06075040100,21,10,14,15.7,28.7,15.7,7.7,22.9,5.7,28.2,2.3,3.3,3.7,7.2,9.4,8.1,6.4,2,7.2,66.9,74.2,68.9,81.3,80.4,83,69,35.5,31.1
6075040200,"San Francisco, CA",5191,06075040200,20.6,10.4,15,15.6,29.6,15.6,7.6,23.2,5.5,29,2.3,3.4,3.7,7.7,9.4,8.3,7.1,2,7.7,67.1,72.5,68.9,81.9,79,82,67.7,34.3,32
6075042601,"San Francisco, CA",3687,06075042601,18.9,11.2,16,16.5,31.4,17.3,7.8,25.4,5.8,30.9,2.5,3.9,4.3,8.8,10,9.4,10,2.3,7.9,68.1,65.8,70.7,82.3,79,81,63.5,30.2,27.9
6075042602,"San Francisco, CA",3243,06075042602,21,8.9,13,15.3,28.5,15.6,7.4,22.8,5.7,28.8,2.2,3,3.5,7.1,8.5,7.4,5.1,1.9,5.9,67.9,77.1,69.1,83.9,80.4,84,71,36,33.5
6075042700,"San Francisco, CA",5326,06075042700,17.9,12.7,19,17,31,18.2,7.9,27.3,5.9,32,2.9,4.5,5,10.1,10.9,10.6,9,2.8,9.3,68,67.8,72.2,80.4,78.5,80,64.9,31.7,29.5
6075042800,"San Francisco, CA",2376,06075042800,18.5,7.1,12,16.3,25.1,21.2,7.4,28.1,8.5,33.6,2.6,3.7,4.9,7.8,7.5,8,4.1,2.4,4.3,72.1,82.4,74.4,88.7,82.1,86,76,41,36.9
6075045100,"San Francisco, CA",4996,06075045100,20.7,9.5,14,14.1,30.2,13.3,7.3,21.2,4.6,27,2.1,2.7,3.2,7.2,9.1,7.3,7,1.8,7.3,66.4,71.3,67.8,80.1,79.3,80,66,32.1,30.3
6075045200,"San Francisco, CA",6474,06075045200,19.2,10.4,16,15.4,30.4,15.7,7.5,24,5.3,29.5,2.4,3.4,3.9,8.4,9.6,8.6,6.9,2.2,7.6,67.5,70.7,70.1,81.4,79.4,82,65.8,32,29.4
6075047600,"San Francisco, CA",5137,06075047600,18.6,9.4,15,14,29.6,16,7.2,24.6,5.7,30.5,2.3,3.2,3.9,8.5,8.5,8.1,6.1,2.1,7.2,69.4,74.4,71.8,83.8,79.2,80,68.5,34.3,32.6
6075047701,"San Francisco, CA",4334,06075047701,18.4,10.4,16,14.7,30.6,16.4,7.3,25.4,5.6,30.7,2.5,3.5,4.3,9.1,9.3,8.8,7.5,2.3,8.1,68.6,70.7,72,81.8,78.2,79,65.9,33.1,30.8
6075047702,"San Francisco, CA",3824,06075047702,17.3,10.9,17,15,30.7,17.2,7.3,26.5,5.8,31.6,2.6,3.7,4.5,9.7,9.5,9.3,7.3,2.5,8.2,69.3,70.6,72.8,82.4,78.9,80,65.2,32.4,30
6075047801,"San Francisco, CA",4005,06075047801,17.2,9.5,16,13.7,30.2,16.7,7,25.7,6,31.5,2.5,3.4,4.2,9.2,8.5,8.5,6.9,2.3,7.6,69.9,72.4,73,83.6,78.9,79,66.7,33.9,31.2
6075047802,"San Francisco, CA",3656,06075047802,17.6,11,17,15.4,31,17.3,7.4,26.4,5.8,31.5,2.7,3.9,4.6,9.5,9.7,9.5,7.9,2.5,8.2,68.8,70.1,72.3,82,79.1,80,65.1,32.8,29.4
6075047901,"San Francisco, CA",6400,06075047901,18.1,10.8,17,15.7,30.4,18.1,7.4,27,6.2,32,2.6,3.9,4.6,9.4,9.3,9.3,7.3,2.5,7.7,69.5,72,72.5,83.5,79.5,80,66.9,33.5,31
6075047902,"San Francisco, CA",3536,06075047902,17.9,10.4,16,16,30,18.2,7.4,26.9,6.2,32.2,2.6,4,4.6,9.3,9.3,9.4,7.1,2.5,7.4,69.4,72.2,72.5,83.7,80,81,67.1,34,31.4
6075060100,"San Francisco, CA",3235,06075060100,32.1,9.4,10,16.9,26.9,9.3,7.9,13.5,3.3,18.8,1.3,2,1.5,2.9,9.4,5.5,3.4,0.9,5.4,59.4,80.9,47.3,78,83.5,88,74.5,42,39.1
6075060400,"San Francisco, CA",1689,06075060400,20.2,10,15,17.2,28.6,18.7,8,25.7,6.8,29.5,2.7,4.2,4.8,7.6,10,9.1,8.7,2.5,7.5,68.2,72.1,71.5,80.8,81.4,82,68.5,35.7,29.1
6075060502,"San Francisco, CA",3216,06075060502,15.9,20.4,28,27.1,38.9,17.9,10.3,30.9,3.9,30.2,3.6,5.9,5.3,13.3,17,15.3,20.5,3.6,19.2,67.5,46.8,67.3,73.6,79.1,80,50.6,21.8,19.4
6075060700,"San Francisco, CA",9083,06075060700,25,10.2,13,15.4,29.9,9.9,7.2,16.4,3.4,21.5,1.5,2.2,2.1,4.6,9.2,6.2,4.8,1.2,7.2,62,75.1,55.4,77.9,81.7,84,70.1,36.1,34.3
6075061000,"San Francisco, CA",3610,06075061000,17.7,10.6,17,15.5,32.8,13.9,7.1,24.1,4.4,28.3,2.3,2.9,3.4,8.9,9.1,8.4,7.5,2.1,10,68.3,69.5,68.8,81.5,80,79,65.4,31.3,30.2
6075061100,"San Francisco, CA",4307,06075061100,7.2,19.4,38,15.8,37.9,27.8,7.9,45.3,6.8,45.8,5.9,9.4,12.4,25.4,13.5,21.3,24.6,7.3,19.7,74.1,39.5,83.3,79.5,71.4,65,45.6,19.5,18.2
6075061200,"San Francisco, CA",4089,06075061200,18.5,17.4,24,25.9,36.2,18.7,9.7,31.7,4.7,30.7,3.3,5.5,5.3,12.5,14.1,13.7,16.8,3.6,17.9,68.3,54.5,69.8,77.7,79.8,82,57.9,24.1,23.2
6075061400,"San Francisco, CA",5395,06075061400,22.4,14,17,22.9,31.1,15.7,9,23.7,4.6,26.8,2.4,4.1,3.6,7.3,12.2,10,8.3,2.1,9.3,64.6,69.4,62.5,79.2,82.7,86,66.9,33.5,29.4
6075061500,"San Francisco, CA",11502,06075061500,25.8,9.2,12,16.2,29.3,11,7.1,17.2,3.8,22.7,1.6,2.3,2.2,4.5,8.7,6.2,4.8,1.2,6.1,62.5,76.6,56.7,80.1,82.2,85,71.5,38.3,36.4
6075980200,"San Francisco, CA",320,06075980200,16,9.7,18,19.2,26.2,28.1,6.7,43.1,11,41.2,3.9,6.2,10.6,13.1,7.4,11.3,9.7,4.6,7,76.6,72.2,80.5,89.9,78,84,73.7,34.5,31.9
6075980300,"San Francisco, CA",171,06075980300,33,7.1,8,16.9,25.4,9.8,7.1,15.7,3.8,21.3,1.3,1.7,1.9,3.5,7.7,5,3.2,1,4.3,61.7,84.5,52.4,81.8,84.7,89,72.9,45.8,
6075980501,"San Francisco, CA",797,06075980501,10,17.7,34,21,36.4,26,8.6,42.1,6.7,41.3,5.7,8.2,10.6,22,14.2,19,21.9,6.5,20.8,72.8,43.5,80.8,78.1,72.7,76,50.8,20.6,19.2
6075980600,"San Francisco, CA",467,06075980600,16.1,18.2,25,29.2,37.9,21,10.4,36.3,4.9,32.4,3.5,6.2,5.7,13.9,14.3,14.3,16.8,4,13.8,71.8,54.7,72.7,80.5,82.8,84,59,25.9,24.3
6075980900,"San Francisco, CA",350,06075980900,27.4,13.1,15,22.3,30.1,12.7,7.9,20.9,3.9,24.1,1.9,3.1,2.8,6,10.8,8.1,6.4,1.6,8.8,62.2,72.5,58.3,79.7,82.8,88,70.9,33,34.1
