TractFIPS_1,PlaceName_1,Population2010,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,ARTHRITIS_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CANCER_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,STROKE_CrudePrev,ACCESS2_CrudePrev,CHECKUP_CrudePrev,DENTAL_CrudePrev,BPMED_CrudePrev,CHOLSCREEN_CrudePrev,MAMMOUSE_CrudePrev,PAPTEST_CrudePrev,COLON_SCREEN_CrudePrev,COREM_CrudePrev,COREW_CrudePrev
17031570200,"Chicago, IL",1943,17031570200,20.8,17.6,32,32.4,33.8,20.8,8,29.3,5.5,31.2,3.3,6.8,6.3,11.6,13.1,13.5,16.4,3.1,27.7,65,55.7,70.3,81,73.9,84,54.8,31.2,24.6
17031570300,"Chicago, IL",6116,17031570300,22.4,18.5,32,32.8,35,18.2,8.2,26.5,4.5,28.7,3,6.2,5.3,10.5,13.9,13,20,2.7,28.9,62.9,49.8,66.3,78.6,74.3,85,49.2,29.3,21.7
17031570400,"Chicago, IL",1615,17031570400,23.4,17.1,29,30.7,34,17.3,7.9,25.3,4.5,28,2.7,5.4,4.6,9.5,12.7,11.6,15.5,2.4,26.4,63.6,55.8,66,80,75.4,85,52.4,31.2,23
17031570500,"Chicago, IL",2462,17031570500,22.5,18.7,31,32.7,34.5,19.3,8.3,27.3,4.9,29.5,3,6.5,5.4,10.5,13.7,12.9,17.4,2.7,26.7,63.7,53.8,67.7,79.6,74.3,84,54.1,31.5,25.1
17031580100,"Chicago, IL",2989,17031580100,18.7,20.9,36,34.4,37.3,18.4,8.1,29.4,4,31.1,3.5,6.7,6,13.7,15.3,15.2,20.7,3.2,31.1,63.2,43.6,68.4,76.9,73.3,82,43.2,25.4,19.4
17031580200,"Chicago, IL",3515,17031580200,20.5,20.8,35,34.2,36.9,17.3,8.4,27,3.7,29.4,3.2,6.1,5.1,12.3,15.4,14.7,20,2.8,33.3,62.2,44.8,65,76.9,74.3,83,43.9,24.3,19.9
17031580300,"Chicago, IL",2426,17031580300,21,19.7,35,32.8,37.5,16.8,8.3,26.5,3.7,29.1,3.1,5.5,5,12.2,14.7,14.2,21.4,2.6,34.7,62.3,41.4,64.7,77.3,74.6,82,41.3,22.1,17.3
17031580400,"Chicago, IL",4795,17031580400,20.6,19,34,33.6,36.1,17.4,8,27.1,4,29.4,3.1,5.9,5.3,11.9,14.3,13.7,18.7,2.7,30.7,62.9,48.5,66.3,78.4,75.2,84,46.9,27.1,21.4
17031580501,"Chicago, IL",5067,17031580501,20.5,21.2,36,36,36.7,17.7,8.5,27.7,3.8,29.5,3.4,6.6,5.6,12.5,16.1,15.4,23.9,3,34.4,61.7,42.6,65.2,75.6,74.3,84,42.4,25.5,19.2
17031580502,"Chicago, IL",5349,17031580502,20.9,20,35,35.2,36.6,16.9,8.2,26.8,3.7,28.7,3.2,6,5.3,11.9,15.2,14.3,22.2,2.8,33,61.8,44.1,64.7,76.5,75.3,84,43.9,25.9,18.5
17031580600,"Chicago, IL",5531,17031580600,21.3,19.4,34,34.1,36.1,16.6,8.2,25.9,3.8,28.2,3.1,5.7,5,11.3,14.8,13.8,20.1,2.6,32.4,61.9,46.5,64,77,74.7,84,45.4,25.8,19.7
17031580700,"Chicago, IL",6137,17031580700,20.9,20.7,35,34.6,37.4,16.4,8.3,26.3,3.5,28.5,3.1,5.9,5,11.8,15.6,14.4,22.9,2.7,33.9,61.5,41.3,63.8,75.7,74.5,83,42,23.9,18.5
17031580800,"Chicago, IL",2061,17031580800,22.1,20.6,35,35.1,36.7,15.9,8.5,25.3,3.4,27.7,3,5.8,4.8,11.2,15.7,14.3,23,2.5,36.3,60.7,41.3,62,75.1,74.5,83,42.8,24.4,18.5
17031590500,"Chicago, IL",1672,17031590500,20.8,16.5,29,29.7,35.5,18.1,7.6,26.8,4.7,29.5,2.9,5.4,5.1,10.7,12.3,11.8,17.3,2.6,21.8,64.7,51.8,69,81,76,83,49.8,28.9,21.3
17031590600,"Chicago, IL",3564,17031590600,20.7,19,33,33.4,35.7,18.8,8.3,27.9,4.5,30,3.2,6.3,5.6,12,14.3,13.9,18.8,2.9,27.8,63.6,49.5,67.8,79.1,74.9,84,48.7,27.5,21.7
17031590700,"Chicago, IL",3100,17031590700,20.4,19.8,33,32.9,35.9,17.3,8.2,26.7,4,29.1,3.1,6.1,5.2,11.6,14.7,13.9,18.6,2.7,29.2,62.5,49.1,65.8,77.5,75.4,84,46.7,27.5,20.5
17031600400,"Chicago, IL",3891,17031600400,14.9,19.1,33,23.1,38.6,20,7.4,30.7,4.9,33.6,3.3,6.8,6.3,13.5,12.4,13.1,20.2,3.4,19,67.1,47.3,75.3,79.9,72.7,75,45.4,27.6,21.7
17031600600,"Chicago, IL",2738,17031600600,17.9,21,34,27.8,37.5,19.8,8.1,29.4,4.7,32,3.3,7.2,6,12.5,14.1,14.1,20.3,3.2,23.3,65,47.3,71.3,78.5,72.7,78,45.7,27.5,21.2
17031600700,"Chicago, IL",2545,17031600700,18.1,18.3,30,26.2,37.1,19.7,7.6,29.7,5,32,3.1,6.3,5.8,12.1,12.3,12.4,16.4,3.1,18.8,66.5,52.8,73,81.1,74.8,78,49.9,29.8,22.9
17031600900,"Chicago, IL",3699,17031600900,21.6,16.2,25,24.8,35.3,16.7,7.7,24.9,4.5,28.3,2.4,4.9,4.3,9.1,11.4,10.1,13.3,2.3,17,65.3,58.2,68.8,81,74.9,81,53.4,31.6,25.5
17031610300,"Chicago, IL",5658,17031610300,20.8,22.6,37,37.6,38,16.4,8.7,27.1,3.3,28.4,3.3,6.2,5.3,12.4,16.9,15.6,23.7,2.8,36.1,60.7,38.6,62.5,74.3,75.7,84,40.2,22.4,16.3
17031610400,"Chicago, IL",2213,17031610400,18.7,25.8,43,42.2,38.9,18,8.8,30.3,3.3,30.7,4.1,7.6,6.6,15.2,19.1,19,28.1,3.5,41.5,60,32.4,64,72.5,74.9,84,34.6,19.6,13.9
17031610800,"Chicago, IL",1393,17031610800,24.1,20.8,26,29.5,34.5,21.5,8.8,27.2,5.6,30.1,2.6,7.1,5,8.4,13.6,11.8,15.7,2.6,14.2,64.8,59.1,69.3,81.6,74.7,83,56.2,33.2,26.3
17031611000,"Chicago, IL",1098,17031611000,15.4,31.3,43,48.2,45.8,24.1,12.6,41.8,3.9,30.8,4.8,10.8,7.3,17.7,21.3,20,35.6,5.8,28.2,70.7,33.1,72.7,76.2,80,86,42.3,17.8,15.5
17031611100,"Chicago, IL",2922,17031611100,19.9,23.6,39,40,40.2,17.8,9,30.3,3.4,28.6,3.5,6.7,5.5,13.3,17,15.6,28.9,3.3,34.3,63.4,34.6,66.1,75.3,76.5,85,38.5,20.9,15
17031611200,"Chicago, IL",2824,17031611200,18.4,26.4,42,43.1,41.3,18.5,9.5,32.4,3.3,29.6,3.8,7.6,6.1,14.6,18.7,17.3,28.8,3.7,35.1,63.4,32,66.6,74.2,77.8,85,37.8,20.2,14.8
17031611300,"Chicago, IL",3556,17031611300,20,24.3,40,39.5,38.5,17.3,9.2,29.1,3.3,28.9,3.5,6.9,5.5,13.3,17.8,16.5,22.9,3.1,37.8,61.9,39,64.1,73.7,76.9,84,41.6,22.3,16.7
17031611400,"Chicago, IL",4105,17031611400,19,26.2,43,41.6,38.9,17.4,9.2,29.4,3.1,29.4,3.8,7.5,6,14.1,19.4,18.4,27.9,3.4,41.3,60.2,35.4,62.8,72,75.7,84,36.2,21.2,15.5
17031611500,"Chicago, IL",3567,17031611500,18.6,21.2,40,39.4,37.2,20.8,8.4,33.4,4.5,31.8,4.2,7.5,7.2,15.6,15.7,16.2,27,4.2,35.5,64.7,41.4,71.6,77.4,75.9,85,47.3,23.2,17.4
17031611600,"Chicago, IL",1609,17031611600,19.8,24.4,35,40.3,44,20.7,10.9,35.9,3.9,28.3,3.3,7.2,5.1,13.3,15.8,14.3,29,3.8,25.5,70.5,39,71,80.1,78.7,85,47.1,20.5,18.9
17031611700,"Chicago, IL",1990,17031611700,18.7,25.2,37,41.9,42.7,20.8,11,36.2,3.8,28.7,3.7,7.7,5.6,14.2,17,15.4,25.1,4.1,26.6,69.7,42.5,70.6,78.6,79.6,86,49.2,21.7,18.6
17031611800,"Chicago, IL",2139,17031611800,16.6,30.2,41,46.1,46,23.8,12.3,40.9,4,30.4,4.3,10,6.7,16.6,19.8,18.6,36.4,5.3,27.8,71.1,33.1,72.6,77.5,79.7,86,42.7,18.4,15.7
17031611900,"Chicago, IL",2045,17031611900,17.6,27.8,38,43.8,45.7,22.9,11.9,40.1,4.1,29.4,3.9,8.8,6.2,15.1,17.7,16.1,31.5,4.8,24.4,72.5,36.5,72.6,79.2,79.5,86,48.4,20.9,16.7
17031612000,"Chicago, IL",1545,17031612000,15.7,26.6,38,45.4,45.6,26.3,12.2,44.6,4.9,31.7,4.5,9.8,7.4,17.5,17.3,17,31.6,5.7,21.3,75.4,38.4,76.8,81.7,80.6,86,49.4,21.2,18.2
17031612100,"Chicago, IL",1470,17031612100,15,25.2,38,44.7,43,28.3,12,46.8,5.8,33.3,4.9,10.2,8.3,18.7,16.2,17,24.6,6.3,20.9,76.6,46.5,78.7,83.3,79.4,87,56.5,23.8,21
17031620100,"Chicago, IL",4289,17031620100,22.2,17.3,31,32.4,35.5,17.3,7.9,25.9,4.3,28.4,2.9,5.4,4.8,10.6,13.2,12.5,19,2.5,28.9,63.4,49.6,65.8,79.7,75.2,84,48.7,27.8,21.4
17031620200,"Chicago, IL",2223,17031620200,23.6,15.9,27,29.4,33.1,19.3,7.8,26.8,5.5,29,2.8,5.8,5.3,9.5,11.9,11.3,14.3,2.6,23.6,65.2,60,69.2,81.7,75.2,85,56.8,34.5,26.3
17031620300,"Chicago, IL",6399,17031620300,21.8,19.2,32,32.8,34.9,19.8,8.5,27.7,4.9,29.9,3.1,6.9,5.7,10.8,14.2,13.6,20,2.9,27.9,63.6,50.6,67.9,79.2,74.1,84,50.8,29.6,22.5
17031620400,"Chicago, IL",5198,17031620400,23.2,16.3,30,31.8,34.2,16.3,7.8,24.6,4.1,27.4,2.7,4.9,4.4,10,12.8,11.7,15,2.2,28.6,63.1,55.5,64.5,79.8,75.7,85,52.1,30.4,23.7
17031630100,"Chicago, IL",1156,17031630100,20.5,21.4,36,38.5,39.3,17.6,9,29.8,3.6,28.2,3.3,6.2,5.1,12.7,15.7,14.3,26.1,3.1,31.4,64.4,39.8,67,77.2,78.6,85,43.5,21.2,18.2
17031630200,"Chicago, IL",1931,17031630200,23,19.5,33,34.1,37.3,15.4,8,24.7,3.4,27,2.8,5.2,4.3,10.4,14.6,13,24.2,2.3,33,61.2,40,62,76.6,74.9,84,40.8,24.5,17.8
17031630300,"Chicago, IL",5521,17031630300,22.9,18.7,33,34.2,36.3,14.9,8,24.2,3.4,26.6,2.8,4.9,4.3,10.4,14.3,12.7,19.6,2.2,33.9,61.2,45.5,61.3,77,76.2,85,45.3,25.3,19
17031630400,"Chicago, IL",7083,17031630400,21.2,21.5,37,36.9,37.3,16.4,8.5,26.3,3.4,28.3,3.2,6.1,5.1,12,16.4,15.2,24.4,2.7,37.1,60.6,39.4,62.3,74.8,75,84,40.7,22.8,17.1
17031630500,"Chicago, IL",6364,17031630500,21.6,21,36,36.2,37.1,16.4,8.5,26.4,3.4,28.3,3.1,5.9,5,11.9,15.9,14.7,21.9,2.6,36.5,61.3,41.6,62.9,75.7,74.8,84,43.3,23.6,18.4
17031630800,"Chicago, IL",7107,17031630800,21.8,20.3,35,35.5,36.8,16,8.6,25.9,3.4,27.4,3,5.6,4.7,11.3,15.5,14,20.3,2.5,34.9,61.7,44.6,62.7,75.9,75.6,84,44.6,24.5,19.2
17031630900,"Chicago, IL",5363,17031630900,22.9,18.7,33,34,36.4,16.2,8.2,25.3,3.7,27.5,2.9,5.3,4.6,10.8,14.3,13,21.6,2.4,33.2,62,44.7,63.5,77.5,75.4,84,45.5,25.1,19.4
17031640100,"Chicago, IL",1211,17031640100,23.8,17.6,27,30.9,33.7,18.7,8.3,25.8,4.9,28.4,2.7,6,4.7,9.1,12.9,11.6,13.7,2.4,22.2,64,60.4,67,80.9,74.9,85,57.5,35.2,29.5
17031640300,"Chicago, IL",6463,17031640300,24,16.2,25,28.8,31.7,20.9,8,27.1,6.1,29.9,2.7,6.1,5.1,8.7,11.6,10.8,10.4,2.5,17,65.9,68.1,70.2,83.6,75,85,62.6,38.9,31.1
17031640400,"Chicago, IL",3190,17031640400,22.9,18,26,28.7,32,23.7,8.4,29.7,6.9,32.2,3,7.4,6.1,9.4,12.2,12,12.9,3,16.3,66.8,65.2,72.8,83.5,73.7,84,61.4,37.5,29.3
17031640500,"Chicago, IL",3491,17031640500,24.4,16.1,23,26.9,31.6,21.8,8.2,27.2,6.6,30.3,2.6,6.2,5.2,8.3,11.2,10.5,10.9,2.5,15.1,66.5,67.4,71.2,84.3,74.8,85,63.4,38.2,30.8
17031640600,"Chicago, IL",3912,17031640600,21.9,20.8,30,31.8,34.7,23.1,8.9,30,6,31.9,3.2,8.2,6.5,10.5,14.3,13.9,18.7,3.3,20.4,65.1,53.8,71.2,80.9,74,84,53.6,31.7,24
17031640700,"Chicago, IL",3156,17031640700,21.4,20.3,31,33.3,34.5,21.9,8.6,29.5,5.5,31.5,3.2,7.7,6.1,10.9,14.3,13.9,18,3.1,22.5,64.6,53.9,70.3,80.8,75.5,85,52.5,31.3,23.8
17031640800,"Chicago, IL",1716,17031640800,23.5,15.3,27,30.1,33.7,17.7,7.7,25.4,4.7,28.1,2.6,5.1,4.6,9.4,11.8,10.9,14.4,2.3,23.7,64.6,57.9,67.2,81.8,76.7,85,53.7,30.7,24.5
17031650100,"Chicago, IL",4816,17031650100,20.7,21.7,36,36.6,36.3,18.6,8.7,28.5,4,30,3.4,7,5.8,12.6,16.1,15.5,20.7,3.1,34.5,62.2,46,66,76.5,75.2,84,45.7,26.3,20.1
17031650200,"Chicago, IL",7320,17031650200,22.5,18.5,31,32.8,34.6,18.5,8.2,26.6,4.6,28.9,2.9,6.2,5.2,10.4,13.7,12.9,17.7,2.7,28.4,63.4,53.4,66.5,79.4,74.8,85,52.2,31.2,24
17031650301,"Chicago, IL",5711,17031650301,22.7,17.3,30,32.6,34.6,17.8,7.9,26,4.5,28.5,2.9,5.6,4.9,10.2,13.2,12.3,16.3,2.5,26.7,63.4,54,66.3,80.1,76.1,86,51.3,30.4,22.9
17031650302,"Chicago, IL",4344,17031650302,23,17.6,30,32.3,34.9,16.7,8.1,25.2,4.1,27.9,2.8,5.3,4.6,10.2,13.4,12.4,17,2.4,30,62.9,52,64.5,79.1,74.9,85,50.3,27.9,23.3
17031650400,"Chicago, IL",6743,17031650400,21.5,18.9,33,34.4,35.4,17.9,8.3,27.3,4.2,28.9,3.1,6,5.3,11.6,14.4,13.7,18.4,2.8,31.6,63.3,50.3,66.2,78.5,76.1,85,49,27.8,21.4
17031650500,"Chicago, IL",4421,17031650500,21.6,16.9,30,32.5,35.2,20.1,8.5,29.2,5.2,29.2,3.2,6.1,5.5,11,12.7,12.4,17.9,3.1,25.2,66.3,55,70.5,81.7,76.9,86,54.6,30.4,22.6
17031660301,"Chicago, IL",1785,17031660301,18.5,26.8,41,43.4,42.4,19,10.2,33.1,3.3,29,3.7,7.7,5.6,14.4,18.8,17.1,29.4,3.7,33.6,64.9,32,66.8,75.1,79.7,85,38.7,18.9,14.1
17031660302,"Chicago, IL",5527,17031660302,21.1,22.1,35,37.6,39.1,16.7,9.4,28.1,3.3,27.1,3.1,6,4.6,11.7,16.2,14.3,22.7,2.8,32.3,63.6,41.7,63.9,76.4,77.5,85,43.5,22.8,18.5
17031660400,"Chicago, IL",5960,17031660400,22.1,19.8,34,35.2,36.7,16.1,8.6,25.5,3.5,27.2,2.9,5.6,4.5,10.9,15.2,13.6,19.9,2.5,33.1,61.9,45.7,62.5,76.7,75.7,84,45.5,25.3,20.3
17031660500,"Chicago, IL",5534,17031660500,19.9,22.7,38,37.8,37.7,18.9,9.1,30,4,29.8,3.6,7.2,6,13.2,16.7,16,24.9,3.4,34.5,63.2,42.6,66.9,76,75.8,84,45.1,24.4,18.4
17031660600,"Chicago, IL",6333,17031660600,18.2,26.7,38,42.6,42.9,21.3,11.5,36.1,3.8,29,3.8,8.3,5.8,14.4,18.3,16.6,25.7,4.2,27.8,69,40.8,70,77.7,79.5,86,47.2,22.2,18.3
17031660700,"Chicago, IL",2366,17031660700,16.4,25.2,36,43.4,45.1,25.6,12.1,43.7,5,31.2,4.2,9.1,6.9,16.6,16.2,15.9,28.3,5.3,20.3,75.7,41.9,76.4,82.8,80.7,86,52.3,21.6,18.7
17031660800,"Chicago, IL",5865,17031660800,18.8,24,35,40.6,42.1,21.4,11.1,35.7,4.2,28.8,3.6,7.6,5.6,13.6,16.4,14.9,22.8,4,24.5,70.2,45,71,79.9,79.1,86,50.8,24.8,20.4
17031660900,"Chicago, IL",4232,17031660900,15.6,26.7,38,45.3,44.6,26.1,12.1,43.1,5,31.4,4.6,9.9,7.3,16.8,17.9,17.5,27.8,5.5,21.7,74.1,41.2,75.5,81.2,80.3,87,49.9,22.5,18.6
17031661000,"Chicago, IL",5706,17031661000,15.9,24.2,36,43.4,43.6,25.7,12,42.9,5,31.2,4.3,9,6.7,16.4,16.3,15.9,23.5,5.2,19.7,75.4,46.9,76.7,82.8,81.5,87,54.9,24,20.2
17031661100,"Chicago, IL",6542,17031661100,19.8,22.3,34,39,40.2,20.5,10.1,33.4,4.2,28.6,3.4,7,5.3,12.6,15.4,14.3,20.7,3.6,25.2,68.4,48.6,70.1,80.4,79.3,86,51.5,26.7,20.8
17031670100,"Chicago, IL",1516,17031670100,16.8,24.3,35,42.6,45,25.3,12.3,42.8,5,30.4,4.1,8.7,6.7,15.9,16,15.4,27.2,5.2,19.2,75.9,44.3,76.1,83.1,80.5,86,52.6,23,19.7
17031670200,"Chicago, IL",1380,17031670200,15.7,27.9,39,45.7,45.6,26.1,12.4,45,4.8,31.3,4.7,10.1,7.8,17.6,17.8,17.4,30.4,6.1,22.7,75.2,39.7,76,80.6,81.2,87,51.3,21.3,17.8
17031670300,"Chicago, IL",1411,17031670300,15.7,26.1,37,45.5,45.7,26,12.4,44,4.8,31.1,4.4,9.4,6.8,17,17.2,16.6,28.1,5.4,20.2,75.5,41,76.4,82.5,81.1,87,51.7,21.2,18.4
17031670400,"Chicago, IL",1956,17031670400,16.1,26.5,38,44.9,45.5,26.1,12.2,44.2,4.9,31.4,4.5,9.6,7,17.2,17.2,16.9,30.5,5.6,21.7,75.1,39.1,76.4,81.5,81.1,86,50.8,20.5,17.5
17031670500,"Chicago, IL",1321,17031670500,15.7,27.5,39,45.8,45,27,12.5,45.2,5.1,31.9,4.7,10.3,7.6,17.9,17.7,17.5,28,6,22,75.4,41.5,76.5,81.1,81.7,87,53.4,21.3,18.7
17031670600,"Chicago, IL",1650,17031670600,15.4,27.2,39,45.5,44.6,27.6,12.6,46.2,5.2,32.4,4.8,10.5,7.8,18.4,17.7,17.8,26.9,6.3,22,76.1,44.1,77.3,81.5,80.4,86,54,21.8,19.6
17031670700,"Chicago, IL",1491,17031670700,15.7,25,37,44.5,46.1,26.8,12.1,44.9,5.3,31.4,4.5,9.3,7.2,17.2,16.4,16.2,34,5.7,19.9,76.4,36.9,77.5,83,80.6,87,48.2,20.7,16.7
17031670800,"Chicago, IL",1635,17031670800,14.1,28.1,41,45.8,45.8,29.4,13.1,48.1,5.6,33.5,5.3,11.7,8.7,19.6,18.3,19.3,36.1,7.1,23.3,76.7,36.5,78.7,81.6,80.3,86,47.7,20.1,16.1
17031670900,"Chicago, IL",1351,17031670900,15.4,23.2,36,43.9,43.3,26.6,11.6,45.4,5.5,31.8,4.8,9.2,7.9,17.6,15.7,15.9,24.3,6,18.9,76.6,47.5,78,83,81.3,88,55.8,24,19.9
17031671100,"Chicago, IL",1259,17031671100,14.7,27.8,40,46.4,46.4,27.7,12.7,46.5,5.2,32.6,5.2,11.2,8.6,19,18.5,18.8,40.4,6.8,22.7,75.6,32.4,77.2,80.5,79.9,87,44.4,18.6,15.2
17031671200,"Chicago, IL",1252,17031671200,14.5,32.1,44,47.9,47.1,27.6,13.4,46.9,4.9,32.3,5.2,12.1,8.7,19.2,20.4,20.2,38.9,7.1,26.2,74.9,32.4,76.1,78.3,80.3,86,45,18.6,15
17031671300,"Chicago, IL",2688,17031671300,16,25.1,36,43.6,44.2,26.5,12.4,44.4,5.3,31.4,4.4,9.3,7,16.9,16.3,16,24.2,5.5,20.1,76.5,46.6,77.1,82.9,80.5,87,55.5,23.6,20.6
17031671400,"Chicago, IL",2072,17031671400,15.6,27.2,39,45.5,45.5,27.5,12.4,46.2,5.2,32.5,4.7,10.4,7.7,18.3,17.4,17.5,30.7,6.1,22,76.1,39.5,77.5,81.7,80.7,86,51.7,21,17.9
17031671500,"Chicago, IL",3221,17031671500,14.4,28.7,41,47.5,46.6,28.7,12.8,47.9,5.4,33.4,5.2,11.5,8.6,19.8,18.5,19.1,36.7,6.9,22.7,76.1,33.9,78.2,81.2,80.6,86,47.6,18.7,15.9
17031671600,"Chicago, IL",2495,17031671600,14.7,26,39,45.6,45.3,29.2,12.3,48,5.9,33.3,5.2,10.7,8.9,19.4,17,17.9,31.1,6.9,20.7,77,39.9,79,82.8,80.6,87,51.7,21.5,17.1
17031671800,"Chicago, IL",1422,17031671800,14.7,26.4,40,46,44.5,28.6,12.3,47.8,5.7,33.3,5.3,10.9,8.9,19.5,17.4,18.2,30.9,7,21.8,76.4,40.6,78.6,81.7,80.6,87,51.7,21.6,17.8
17031671900,"Chicago, IL",1378,17031671900,15.2,23.6,36,43.1,44.4,29,12.1,47.2,6.1,33.1,4.8,9.8,8.1,18.2,15.4,16.5,27.9,6.3,19.3,77.8,43.7,79.4,84.6,80.2,87,52.9,22.7,19.1
17031672000,"Chicago, IL",3735,17031672000,15.8,23.8,36,43.2,44.2,27.8,11.9,45.9,5.7,32.6,4.5,9.3,7.3,17.6,15.2,15.8,25.4,5.7,19.4,77.2,45.1,78.6,84.2,80.5,86,57.1,23.2,20.4
17031680500,"Chicago, IL",1481,17031680500,14,29.4,42,48.6,47.6,28.6,12.9,48.1,5.1,33.1,5.5,11.8,8.8,20.1,19.5,19.8,42.2,7.1,22.6,75.9,30.1,77.8,80.3,81.1,86,42.9,17.9,14.1
17031680600,"Chicago, IL",1431,17031680600,14.4,32.2,44,48.3,47.4,27.5,13.5,46.9,4.8,32.3,5.4,12.4,9,19.4,20.9,20.7,39.8,7.3,26.3,74.6,31.9,75.6,77.6,80.7,86,45.1,18.6,14.9
17031680900,"Chicago, IL",4019,17031680900,13.6,28,41,47,45.8,29.2,13,47.8,5.5,33.6,5.4,11.7,9.2,20.1,18.8,19.3,33.3,7.2,22.1,76.5,36.9,78.7,81.1,81.1,87,49.3,20.1,16.2
17031681000,"Chicago, IL",3498,17031681000,13.6,30.3,43,49.1,47,29.9,13.3,49.4,5.4,34.1,5.8,12.7,9.5,21.1,19.8,20.9,37.6,7.7,23.7,75.9,33.2,78.4,80.6,80.8,87,46.2,18.6,15
17031681100,"Chicago, IL",3517,17031681100,14,29.9,42,47.8,46.7,29,13.6,47.5,5.3,33,5.5,12.2,8.9,19.8,20,20.2,36.8,7.2,23.7,75.7,34.4,77.4,80.1,79.9,87,46.8,19.6,15.4
17031681200,"Chicago, IL",2716,17031681200,14.6,29.3,41,47.1,46.3,26.9,13.3,45.3,4.8,31.2,5,10.9,7.8,18,19.6,18.8,32.9,6.4,22.6,75.4,38.3,76,79.9,81.2,87,48.3,20.5,16.6
17031681300,"Chicago, IL",2936,17031681300,14.4,29.1,41,47.6,46.7,27.5,13.2,46.2,5,31.7,5.2,11.2,8.1,18.6,19.5,19.2,35.2,6.7,22.7,75.5,35.7,76.4,80.1,80.8,87,46.8,19,15.4
17031681400,"Chicago, IL",3247,17031681400,14.6,28,40,46.1,45.5,29,13.1,47.5,5.5,33,5.3,11.4,8.7,19.3,18.4,19.1,32.4,7,22.6,76.4,39.4,78,81.3,80.4,86,50.1,20.9,17.2
17031690300,"Chicago, IL",2191,17031690300,12.9,25.9,41,46.7,44.9,32.4,12.6,51.5,6.7,35.7,6,12.1,10.5,21.9,17.4,19.8,31.9,8.1,20.6,78.2,39.1,81.5,84,80.4,87,50,20.8,16.1
17031690400,"Chicago, IL",3464,17031690400,14.9,24.2,36,45.1,44.4,27.9,12.3,46.4,5.5,32.3,4.9,9.7,7.8,18.1,16.4,16.9,25.1,6.2,18.4,76.9,46.2,78.4,83.9,82.2,88,54.2,23.2,18.8
17031690500,"Chicago, IL",877,17031690500,15.2,22.3,35,43.5,44.9,27.6,11.9,45.8,5.7,32.1,4.6,9.1,7.3,17.6,15.4,15.9,28.8,5.8,17.3,77.5,42.3,78.9,84.5,81.5,87,51.3,21.5,17.4
17031690900,"Chicago, IL",4520,17031690900,15.3,22.7,35,43.7,43.3,27.5,11.8,45.8,5.7,32,4.6,9,7.4,17.3,15.2,15.7,22.7,5.8,17.4,77.3,49.6,78.6,84.9,82.4,88,56.3,24.4,20
17031691000,"Chicago, IL",2492,17031691000,16,16.9,29,38.8,40.6,27.6,10.8,45.2,6.6,32.3,4,7.1,6.5,15.7,11.6,12.6,15.3,4.9,13.3,79.5,59.9,80.6,89,82.7,88,63.3,27.8,24.3
17031691100,"Chicago, IL",3266,17031691100,14.6,26.5,39,46,45.5,27.6,12.7,46,5.2,31.8,4.9,10.1,7.7,18,17.6,17.7,29.3,6.2,20.3,76.3,42.1,77.7,82.6,81.5,87,50.9,21.4,17.5
17031691200,"Chicago, IL",2847,17031691200,15.4,24.8,37,45.5,46.2,26,12.2,44.3,5.1,30.3,4.6,9.1,7,16.8,16.8,16.2,31.3,5.7,18.5,76.1,38.9,76.4,82.5,81.4,87,49.9,20.5,16.4
17031691300,"Chicago, IL",2448,17031691300,15.3,18.1,31,40.3,41.6,29.1,10.9,47.2,6.8,33.4,4.5,7.9,7.4,17.2,12.3,13.8,18.9,5.5,14.5,79.5,55,81.4,88.4,82,88,60.7,26.3,21.6
17031691400,"Chicago, IL",3611,17031691400,14.7,21.7,35,42.7,43.8,29.2,11.6,47.5,6.3,33.3,4.8,9.2,7.9,18.1,14.5,15.8,26,6.1,16.9,78.3,46.1,80.3,86.1,81.2,87,54.1,22.8,18.7
17031691500,"Chicago, IL",1930,17031691500,14.3,25.7,39,45.6,45,28.8,12.5,47.3,5.6,33,5.1,10.5,8.3,19,17.2,17.9,30.2,6.6,20.3,76.9,40.9,78.9,83.1,81.5,87,50.2,21,17.1
17031700100,"Chicago, IL",3427,17031700100,19.4,20,31,39.1,40.2,20.7,10.3,34.6,4.3,28.2,3.3,6.4,4.9,12.4,14.3,12.9,15.9,3.5,19.5,71.1,55.5,71.9,82.9,81,87,55.3,29.2,23.4
17031700200,"Chicago, IL",6609,17031700200,22.6,17.3,29,32.9,36.2,17.8,8.5,26.9,4.4,27.8,2.8,5.5,4.6,10.1,13,11.8,17.7,2.5,24.8,65.1,52.4,67.1,81.1,76.5,85,52.2,29.9,23.4
17031700301,"Chicago, IL",5728,17031700301,22.5,18,29,31.3,34.9,19.8,8.4,27.9,5.2,29.2,2.9,6.3,5.3,10.1,13,12.3,17.5,2.8,24.3,65.3,55.2,69,81.1,75.4,85,53.5,31.4,23.8
